title,episodes,mark,score,is_finish,link,series_follow,follows,coins,likes,danmus,views,season_id,media_id,tags,comments,pub_date,intro
装甲骑兵VOTOMS,全52话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2436,26146,26146,949,894,19442,639348,2436,2436,"['科幻', '热血', '机战']",238,1983/4/1,《装甲骑兵VOTOMS》是SUNRISE制作，由高桥良辅担任监督，塩山紀生担任人设与作监，大河原邦男担任机设，于1983年开始播出的机器人TV动画。至今已发展为系列，有多部动画、游戏、小说、漫画故事主要讲述阿斯特拉银河系中，因为不知何种原因不停进行着战争的基尔加美斯和巴拉兰特的世界中，少年兵奇里古·丘比的传奇故事。目前已动画化的本篇故事，按故事时间顺序排布为：OVA《野心的根源》、（最后的红肩队片头）、OVA《佩鲁森的档案》、TV乌度篇、OVA《最后的红肩队》、TV古孟篇、桑撒篇、古因度篇、OVA《异种决斗》、（TV52话结尾处）、OVA《荣...
森林好小子,全26话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2401,17049,17049,534,509,7583,414681,2401,2401,"['搞笑', '日常', '热血']",132,1988/3/14,卡内奇·古哈，幼年随家人郊游时不慎跌入河内，漂入了深山中。被住在山中的爷爷救起后，便跟随爷爷一起过着丛林生活。直到十年后，才又回到了都市，回到了家人身边。看似催人泪下的叙述，其实不过是这部动画的开头。接下来的，当然是森林小子的爆笑都市生活。
高智能方程式,全37话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2350,133842,112633,5423,2757,77801,4470868,2350,2350,"['时泪', '科幻', '运动', '热血']",1063,1991/3/15,故事发生于2015年，配以电脑为导航系统的赛车比赛-Cyber Formula，取代了F1（一级方程式）成为21世纪世界最高水平的赛车赛事。主角风见隼人在护送父亲生前设计的赛车“阿斯拉”（ASURADA，有少数翻译为“雷神”）到日本富士冈赛车场途中受到不知名的攻击，危急之下被迫驾驶“阿斯拉”，却因此被系统记录为唯一赛车手，从此展开了闪电霹雳车史上最年轻的冠军传说。
玩偶游戏,全103话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2306,68904,67700,2277,1336,72822,2112075,2306,2306,"['日常', '少儿']",481,1996/4/5,玩偶游戏（Kodomo No Omocha），一部有趣的日本动画、漫画片，该片描写了小学生和中学生男女之间的感情变化故事，表现了男女主角的关系从敌对到好朋友，从好朋友到产生好感，从产生好感又跌回疏远，从疏远回到谅解，最后又从谅解到恋人的过程。
浪客剑心,全94话,限时免费,9.7分,1,https://www.bilibili.com/bangumi/play/ss2303,603939,540913,24141,34336,91821,8968989,2303,2303,"['热血', '战斗', '历史', '漫画改']",3736,1996/1/10,故事发生在维新政府建立之后的幕末时代。在一个小村庄里，生活着一位个性正直的少女神谷薰。村里有个名叫比留间五兵卫的男人，自称“拔刀斋”而到处作恶，阿薰为阻止五兵卫手持竹刀与之拼命，但却不是他的对手。五兵卫手起刀落，眼看阿薰性命难保，千钧一发之际，一位俊秀的红发剑士救下了她。 救下阿薰的剑心拿的是无法杀人的逆刃刀，却说自己就是杀人无数的“斩人拔刀斋”。阿薰对剑心产生了兴趣，她很想了解剑心的过去，想知道剑心为什么不再杀人，也希望剑心结束流浪生活，在自家的神谷道场安家，用剑去实现保护受苦受难之人的愿望……
钢铁神兵B'T-X,全25话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2297,55104,47949,2404,3101,20682,2100716,2297,2297,"['时泪', '科幻', '热血']",357,1996/4/6,这是一个关于少年跟他的伙伴一同成长、因羁绊与信念而一同追求梦想的故事。由机械皇帝建立的机械皇国，带着征服世界的野心，制造了一种集头脑（Brain）、血液（Blood）、艺术美（Beauty）、勇气（Bravery）于一体的具有独立思考能力的机械生命体——Battler Total (B'T)。它拥有不可思议的强大战斗力，却依靠人类的血液运行，并誓死效忠第一个赐予自己鲜血的主人。在21世纪初，皇国无数的战士驾驶著B'T，在各国边境发动战争，炮火下的城市、村庄硝烟四起，家园转瞬化为焦土，人民流离失所，在悲伤和绝望的深渊里徘徊……然而更可怕的是，在皇国...
机动战舰大和抚子 TV版,全26话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2293,35042,31032,867,1273,7295,306717,2293,2293,"['科幻', '热血', '机战']",345,1996/10/1,公元2195年，谜一般的兵器群“木星蜥蜴”突然出现，并以压倒性的战斗力占领了火星的殖民地以及月球的背面。地球的各地均有被称为“郁金香”的母舰降落。与此同时，民间企业ネルガル重工NERGAL完成了实验战舰ND-001ナデシコNadesico的建设。即使是对着木星蜥蜴的兵器，装备在抚子号上的兵器依然具有技术上的优势，包括扭曲力场 (Distortion Field) 防护罩以及重力波炮，使得抚子号成为了当时唯一能与木星蜥蜴抗衡的战舰。在人员的任命上，由于采取了“能力一流，不问性格”的选拔方针，结果使得整艘舰的工作人员都是些有点“特殊性格”的人。...
危险调查员,全39话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2249,26811,23744,141,16,4280,179298,2249,2249,['热血'],192,1998/10/5,身为劳合社保险公司旗下之保险调查员的平贺[父方之姓]．奇顿[母方之姓]．太一；自牛津大学毕业成为考古学者的同时，也成为了英国陆军特种空勤团之野外求生术的教官．在福克兰群岛战争中和伊拉克国境内美国大使成为人质的世界中以SAS队员的身分表现活跃． 奇顿的父亲是日本人｛且为动物学学者｝，但母亲却是个英国人．他在牛津大学时代和日本籍女友结婚并生下一女． 但因为总总原因两人异离，离婚之后的前妻在大学教授数学；奇顿本人想往考古学的道路继续前进，但本行仍非如此． 为了筹措考古学的探索费用继续当着保险调查员，从过去形形色色的...
星界的战旗 星界的纹章,全13话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2163,14228,10641,553,283,9118,309401,2163,2163,"['时泪', '科幻']",132,2000/4/14,在遥远的未来，人类在整个银河系打开了翅膀！在银河系中建立了五个星间国家。但其中有一种族根据宇宙环境而改变遗传因子，使他们的身体最合适在宇宙生活。他们叫做“亚布”及其建立的星间国家“亚布人类帝国”在宇宙中出现了。可是现在、其他的国家以“人类统合体”为中心联合了其他国家想挽回劣势并开始计划。地上世界同时也被“亚布人类帝国”星各界军队侵略。而3年的修技馆生活结束，主计列翼翔士，地上世界出身的“亚布”贵族津特，以书记身分被分配到突击舰巴斯罗伊鲁号。那个突击舰巴斯罗伊鲁号的舰长正是十翔长拉菲尔，与她再次相见！三...
随风飘的月影兰,全13话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2151,43380,43380,2299,4044,13391,361952,2151,2151,"['历史', '热血']",569,2000/1/26,演员近卫十四郎的崇拜者大地丙太郎做监制，以近卫十四郎主演的电视时代剧《素浪人 月影兵库》、《素浪人 花山大吉》为原型来制作的时代剧动画。描绘了女浪人月影兰和使用中国拳法的喵欧。除了酒之外在没有其他的兴趣的月影兰，以及冒冒失失的猫铁拳喵欧，她们遇到的各种各样的事情。原型大概就是月影兵库、花山大吉和烧津的半次之间的关系。月影兰和花山大吉同样是嗜好饮酒、剑术一流。
最游记外传,全4话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2147,218541,22204,561,285,11193,302052,2147,2147,"['奇幻', '热血', '冒险']",122,2011/3/25,天地混乱的时代，人类与妖怪共同和平地居住在这片大地上，这个地方，就叫作"桃源乡"，是文明与信仰的发源地。现在，这个世界正在发生可怕的异变，妖怪们因为牛魔王复活试验产生出的负面波动而狂暴起来，向人类发动袭击。桃源乡面临着重大的危机。于是，玄奘三藏受命与孙悟空、猪八戒、沙悟净三人一起前往天竺国，去阻止这个试验，将妖怪的善良本性唤回，解救桃源乡的人们。
GEAR战士电童,全38话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2143,7492,7492,470,385,8917,337000,2143,2143,['热血'],114,2000/10/4,17年前，一名少女从外太空而来，手上拿著传动指挥器并晕倒在海滩上。17年后，刚搬来星见町的小五学生草雉北斗在偶然之下，认识了熟练功夫的出云银河。同时，机械帝国加鲁法亦从宇宙飞来，威胁地球的安危。之后，就有一大群加鲁法机械兽，从月球的螺旋城飞来攻击人类。银河和北斗在逃亡时，突然遇到了秘密组织GEAR的传动战士电童。电童与他们产生了感应，并挑选了他们成为驾驶员。在原先的驾驶员薇嘉的指导下，他们成功战胜了加鲁法机械兽，从此亦兼负上守护地球的责任。
青春草莓蛋,全13话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2104,31772,31772,2132,511,15572,444914,2104,2104,['日常'],776,2001/7/4,青鞜三之宫学院但是一所很有名气的中等学院，但也是所校风很严的学校，古怪的院长老太制定了一条奇怪的规定---只聘用女教师。这条规定总是让人感觉奇怪又神秘。还有，学院里女生的地位要远高于男生，打扫清洁的活女生不用干，全是必须男生干的。天和响，是个刚刚取得体育教师资格，刚从大学毕业的热血青年。为了实现当教师的热切愿望，来到了“五地荘”。为了要付清房租，他去青鞜三之宫学院去应聘当体育老师。结果当然是不成功了，院长老婆婆认为男人是没有爱心的见解让他无法平静，他决心一定要在学院里当老师。房东露露婆婆对他的想法很感兴...
星之卡比,全100话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2102,71098,71098,3887,3681,42865,1726437,2102,2102,"['萌系', '奇幻', '搞笑', '治愈']",425,2001/10/6,星之卡比（简称卡比，英文叫Kirby；日文星のカービィ ；又称卡比之星、科比）是HAL研究所和任天堂公司合力创造的电子游戏系列。樱井政博(Sakurai Masahiro)刚创造出此角色时它的名称叫Popopo，它在GameBoy游戏“Twinkle Popo”当主角。后来Popopo改名“卡比”，游戏名也改为“星之卡比”。这游戏的定向是“初级者适用”，所以很容易，不太需要动脑筋。第二款游戏，命名为“星之卡比梦之泉的物语”。在这游戏里，正式为卡比添上粉红偏白的颜色，也为以后的星之卡比游戏定了一个基础。本作品亦曾动画化。动画由中部日本放送制作，共100话.。
热带雨林的爆笑生活 FINAL,全14话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2093,146740,27881,1083,376,11226,529600,2093,2093,['搞笑'],223,2003/12/21,第二部OVA《热带雨林的爆笑生活FINAL》（ジャングルはいつもハレのちグゥ FINAL，以下简称FINAL）于2003年末至2004年初制作，共14集（分为7卷DVD）。OVA在日本兵库县的KIDS STATION电视台播出。
真?女神转生 魔力宝贝,全49话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2081,17826,17681,652,316,7821,453771,2081,2081,"['科幻', '穿越', '冒险']",145,2000/10/8,魔鬼混血儿是指魔鬼与人类之间的孩子，因此，一到关键时刻，额头就会出现五角星，并能发挥神秘魔力。那是一种传说中的力量，足以毁灭世界。"刹那"与"未来"之所以能够驱使"德比拉泽" 和"比内高"与魔鬼敌人战斗交涉，召唤魔鬼同伴，就是因为他们是魔鬼混血儿。魔鬼混血儿"甲斐 刹那"和"要 未来"有何宿命？所有谜底都在魔界。
越狱兔 第1季,全29话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss2033,263282,138808,15435,14096,89605,6588116,2033,2033,"['萌系', '搞笑', '泡面']",1694,2006/6/28,故事围绕着两只在1961年时于苏联监狱服刑的兔子普京和基里连科，讲述他们在监狱中发生的生活点滴。《监狱兔》2007年10月8日开始于MTV JAPAN的MTV FLASHER时段中每周星期一日本时间23时55分播放。2006年入选文化厅媒体艺术节短篇动画奖，2007年入选渥太华国际动画电影节成人向电视动画奖。
索尼克,全78话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1982,34613,33180,2889,1398,6489,1409801,1982,1982,"['萌系', '热血']",369,2003/4/6,索尼克是一个著名的游戏和漫画造型，也是一款极受欢迎的电子游戏系列。索尼克作为世界上最具知名度的刺猬，从一诞生就凭借其可爱的造型和无可比拟的速度风靡全球，让无数的玩家成了他的忠实爱好者。以索尼克为主人公的电子游戏曾在多个平台发表，总累计销量已经超过了1.16亿套。索尼克是世嘉（SEGA）公司的招牌作品，其创作人为中裕司，索尼克的成功让这个造型成了该公司的形象代言。
新撰组异闻录 铁,全24话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1963,89762,89762,1036,1366,5027,246984,1963,24305517,"['漫画改', '战斗', '历史']",289,2003/10/7,新撰组，是日本幕府时代末期的一个传奇。客观来说，作为幕府派的特务组织，他们是与历史潮流对抗的存在，典型如池田屋事件使明治维新推迟了至少一年，然而那些被称为“壬生狼”的人们，也确实以他们的万千豪气在日本历史上书写了浓墨重彩的一笔。或许生于乱世本就是悲哀，何况他们是“鬼之子”。异闻录的故事以少年市村铁之助为主角，他不想在自己重要的人面对危险时束手无策，所以一心追求力量，但同时也不想轻易地杀人。然而他加入的是新撰组，那个充满刀光血影的组织。小小的少年矛盾着，却又时常忘记，过多的思虑并不是这个年龄的孩子应该...
小魔女蒙娜,全65话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1928,96934,96934,3981,4552,20280,1080410,1928,1928,['奇幻'],624,1999/10/18,《小魔女蒙娜》是国内首部女生题材动画剧集。《小魔女蒙娜》改编自英国著名儿童作家索妮亚·霍利曼同名小说，中央儿童广播合唱团配唱主题曲。
BECK,全26话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1924,40301,40301,1705,1767,12104,306935,1924,1924,"['音乐', '热血', '日常']",615,2004/10/6,向往非日常生活的平凡中学生田中幸雄，某日救了一只偶然遇上的名叫“BECK”的怪狗，因而结识了狗的主人龙介。这条他救下的狗的名字也成为了之后主角活跃的乐团的名字。 故事以描写幸雄的成长与BECK乐团为梦想而奋斗的故事为主，日常（学校）生活则作为支线情节展开。
苏生龙王传说,全50话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1907,11819,11819,745,277,25590,371177,1907,1907,"['萌系', '热血']",194,2004/4/4,"在未来的世界，高科技的玩具开发为小孩带来无尽的快乐与烦恼。社会在科技中变幻……根据古代文献的记载，总共有81种拥有各种强有力能力的生物被封印在灵魂精灵(soul doll)中，为了能得到它们的力量,DWC公司研制了talispod,它能成功的召唤出被封印在灵魂精灵中的生物，并做为一种新型的娱乐游戏Legendzbattl向全世界推广。当然，游戏中能召唤出来的都是虚拟的。DWC公司根据古代文献的地图找到了灵魂精灵的所在地，但只发现了77种.能力最为强大的四属性（风，火，地，水）龙的soul doll却不在其中……几天后，风龙出现，他找了那传说中的风的使者--..."
天使心,全50话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1850,28668,28668,1283,786,14411,548474,1850,1850,['日常'],290,2005/10/3,人称“城市猎人”的私家侦探、地下清道夫、私人保镖和担任杀手一职的冴羽獠（Saeba Ryo又译：寒羽良）在退出江湖后终于向他的拍挡兼恋人桢村香（Makimura Kaori）求婚。但由于獠是没有正式户籍的“黑人”（非法人士），不可能和香举行真正的结婚仪式。但作为形式也为了香的心愿，獠同意和香拍张婚纱照。可就在拍婚纱照的前一天晚上，当时为了见獠而赶着回家的香在回家的路上为了救一个乱过马路的小孩而被通过十字路口的卡车撞倒。在送往医院抢救无效宣布死亡后，由于香生前填写了器官捐献卡所以把自己的心脏捐出来挽救其他人。但心脏在运送过程...
勇者王GAOGAIGAR,全49话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1823,35361,30463,1136,850,27419,1113402,1823,1823,"['科幻', '热血', '机战']",284,1997/2/1,三重连太阳系是一个离银河系相当遥远的行星系，拥有着紫色、绿色、红色三颗行星。紫色行星的科学家们研究出了一种能够净化人类的负面情感的程序——Z主脑（Z MASTER，分开就是机界31原种），本意是好的，但是由于出错导致了Z主脑程序得出了必须在全宇宙实现机界升华（即将所有生物都变成机械生物）的极端结论。接着悲剧开始了，紫色行星成为了机界升华的第一个牺牲品，连研究Z主脑的科学家普莉玛达与波罗内斯也被佐达化，成了机界四天王...[
AIR,全12话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1816,870351,862260,25750,14994,84863,5016485,1816,1816,"['奇幻', '日常', '治愈', '催泪']",6601,2005/1/6,夏天，在靠近海边小小的街道上一位青年从公共汽车站下车了青年一直在旅行中这样的小镇他无心久留在赚足了路费后，他会去那些更繁华的地方他的旅伴，是母亲留给他的小小的人偶他不用手接触，人偶就能动起来从母亲那里继承了这种魔法靠着表演人偶维生，他的旅途才一直能继续着青年给孩子们表演着人偶戏然而，简陋的人偶无法吸引孩子们没有得到报酬的他无力地站在夏天的烈日下迷迷糊糊地睡着了……就在这条海边的街上，青年和命运中的少女相遇了……《Air》，是日本Key会社继《Kanon》后，所出品的第二款恋爱AVG（电子小说类游戏）游戏。因为故事...
牙-KIBA,全51话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1813,17704,17704,394,192,8037,311261,1813,1813,['奇幻'],151,2006/4/2,在卡姆生活的15岁少年泽多（ゼッド，Zed），每一天都过着居无定所的艰辛日子，对于这里抑郁苦闷的生活备感焦躁，同时也对不时出现的梦境和自己的意义抱有疑问。他渴望前往不受束缚，能够自由生存的地方。某日，泽多被不可思议的风引领到城市的一角，在风汇聚之处打开了神秘的光圈，耀眼的光芒中出现的精灵挥舞着翅膀飞入光圈，如梦境看到的景象一般！跟着风的导向，泽度义无反顾的跳进了光圈，也许他所追寻的“答案”就在前方……
忏?再见绝望先生,全13话,,9.7分,1,https://www.bilibili.com/bangumi/play/ss1794,366721,81064,2886,1156,28408,1040317,1794,1794,"['搞笑', '日常']",708,2009/7/4,故事发生在一个问题班集体——2年へ组中，全班32个学生全部都曾经留级，被喻为是“绝望的学生们”。担任该班班主任老师的是一个名叫糸色望的青年男子。11月4日出生，在家排行老四，戴眼镜，喜欢穿和服，所有的装扮全都是怀旧风，喜欢读书，酷爱太宰治的《人间失格》，爱好甜食，父母家在信州县藏井泽是当地的旺族，口头禅是“绝望了！××绝望了！”，因其名连读起来就是“绝望”故被全班同学戏称为“绝望先生”。《绝望先生》日本漫画作品。作者为久米田康治。2005年开始于讲谈社周刊少年Magazine连载。2007年7月首次被改编成电视动画、2007年8...
