tags,pub_date,long_com,short_com,cv,staff,intro,media_id
"['漫画改', '搞笑', '治愈', '日常']",2022年10月4日,长评 ( 3 ),短评 ( 219 ),"雪村葵：井口裕香,仓上日向：阿澄佳奈,斋藤枫：日笠阳子,青羽可可奈：小仓唯,黑崎穗香：东山奈央,千手院小春：岩井映美里","原作：Siro（于Comic Earth Star连载）,导演：山本裕介,角色设计/总作画导演：松尾祐辅,美术导演：宫越步,色彩设计：藤木由香里,摄影导演：佐藤洋,剪辑：内田惠,音效设计：出云范子,音乐：yamazo,动画制作：8bit",继登上了标高197m的天览山后，葵和日向二人又登上了599m的高尾山、1786m的三峠山，不断创下新高。而后她们也登顶了那座回忆中的山——谷川岳。在周游关东名峰的过程中结识了可可奈、枫以及穗香等人，她们的户外活动也由此变得多姿多彩。而在丰富了登山知识、工具并练就了体力后，葵决心向更高的目标进发。,28339719
"['小说改', '架空', '科幻', '智斗']",2022年9月30日,长评 ( 2 ),短评 ( 113 ),"莱因哈特·冯·罗严克拉姆：宫野真守,杨威利：铃村健一,尤里安·敏兹：梶裕贵,巴尔·冯·奥贝斯坦：诹访部顺一,渥佛根·米达麦亚：小野大辅,奥斯卡·冯·罗严塔尔：中村悠一,亚历克斯·卡介伦：川岛得爱,菲列特利加·格林希尔：远藤绫,华尔特·冯·先寇布：三木真一郎,安妮罗洁·冯·格里华德：坂本真绫,希尔格尔·冯·玛林道夫：花泽香菜,奥利比·波布兰：铃木达央,达斯提·亚典波罗：石川界人,安德烈·鲁宾斯基：手冢秀彰,多敏尼克·尚·皮埃尔：圆崎未惠,鲁伯特·凯塞林：野岛健儿,旁白：下山吉光","原作：田中芳树（东京创元社发行）,导演：多田俊介,剧本统筹：高木登,副导演：森山悠二郎,角色设计：菊地洋子、寺冈岩、津岛桂,总作画导演：后藤隆幸 菊地洋子,特技导演：竹内敦志,机械设计：竹内敦志、臼井伸二、常木志伸,原创机械设计：加藤直之,道具设计：太田惠子,道具·纹章设计：秋筱Denforword日和,3DCG：LandQ studios I.G3D,3DCG导演：矶部兼士,美术：Bamboo,美术导演：竹田悠介,美术设定：盐泽良宪、曾野由大、金平和茂,美术设计：渡部隆,色彩设计：竹田由香,音响导演：三间雅文,音乐：桥本慎、井上泰久,主题曲协助：Sony Music Publishing (Japan)Inc.,片头曲：「dust」SennaRin（SACRA MUSIC）,主题曲：「melt」SennaRin（SACRA MUSIC）,摄影导演：荒井荣儿、小泽沙树子,剪辑：黑泽雅之,制作：Production I.G,监修：wrightstaff,策划协助：ROOFTOP,制作协助：德间书店,宣传协助：RRJ,出品：银河英雄传说：全新命题激战制作委员会",莱因哈特终于掌握了帝国的大权，其改革获得了国民的支持。而自由行星同盟这边，不败的魔术师杨威利等人的努力总是徒劳无功，政府腐败导致国力显著倒退。就在两国势力平衡发生重大变化的时刻，第三势力费沙的自治领主鲁宾斯基决定放弃援助同盟，转而编织一个巨大的阴谋。莱因哈特得知了他绑架帝国幼帝流亡同盟的计划，却决定利用此事实现自己的野心。杨威利也意识到同盟正面临最严重的危机。而就在此时，正式参军的尤里安接到调令，前往费沙担任驻地武官。,28339717
"['漫画改', '日常', '校园', '恋爱']",2015年6月24日,长评 ( 149 ),短评 ( 21445 ),"刚田猛男：江口拓也,砂川诚：岛崎信长,大和凛子：潘惠美,砂川爱：井上喜久子,织田隼人：浪川大辅,刚田百合子：青木和代,刚田丰：玄田哲章,栗原修：榎木淳弥,山崎菜菜子：北川里奈,西城麻里耶：前田玲奈,天海悠纪华：茅野爱衣","原作：或子、河原和音,监督：浅香守生,系列构成：高桥奈津子,人物设计、总作画监督：滨田邦彦,美术监督：一色美绪,色彩设计：大野春惠,设定协力：香月邦夫、金锦树、玉木李枝、河田泉,摄影监督：荒幡和也,3DCG监督：福士直也,特殊效果：Team Taniguchi,编辑：木村佳史子,音响监督：大熊昭、浦上靖之,音乐：S.E.N.S. Project,音乐监制：千石一成、渡边一博,制片：直冢弘二朗、稻毛弘之、池田慎一、兴野裕之、筱崎真哉,动画监制：服部优太,动画制作：MADHOUSE",故事主要以有着魁梧的身材和耿直的性格、深受男性们爱戴却没有女人缘的高中1年级学生刚田猛男，与温柔的少女大和凛子，以及猛男的幼时好友——帅哥砂川诚为中心展开，主要描写了他们相互的理解以及彼此的交流。,28223816
"['漫画改', '日常', '治愈', '美食']",2022年4月6日,长评 ( 39 ),短评 ( 5560 ),"纳野和：岛崎信长,雪平一果：结木梢,纳野平伍：小山力也,纳野富纪：大原沙耶香,巽政：岩崎博,鹤姨：雪野五月,濑户咲季：永冢拓马,堀河美弦：铃木实里,松风佳乃子：高桥未奈美,私市绯色：早见沙织,雪平巴：松冈祯丞,雪平真理：坂本真绫,纳野一光：及川以造,纳野倭世：吉田美保","原作：浅野伦(连载于「Young Ace」／角川漫画·Ace刊),导演：追崎史敏,剧本统筹：吉田玲子,角色设计、总作画导演：涩谷秀,道具设计、日式点心作画：佐藤史晓,2D、服装设计：蓬田佑季,美术导演：空闲由美子（STUDIO JACK）,色彩设计：中村千穗,CG导演：山本祐希江（Inaho）,摄影导演：松本乃吾（Inaho）,剪辑：斋藤朱里（三嶋编集室）,音乐：高田涟,音乐制作：FlyingDOG,片头曲：坂本真绫《堇》,片尾曲：相合之物（ayaho+曾我淳一）《于此处的约定》,音响导演：森下广人,动画制作：ENCOURAGE FILMS,出品：绿松",前往东京追梦的纳野和得知父亲住院的消息后，毅然决定回老家继承家里名为绿松的日式点心铺。但此时他的家里已经有了一位继承人候补。这位名叫雪平一果的少女在纳野家寄住并在店里帮忙，如今已成为店里的活招牌。阿和被托付当一果的父亲，但一果却因为他曾经拒绝继承家业的理由而对他十分冷漠。然而在两人工作的过程中，阿和知道了一果的另一面…以京都为舞台，日式点心维系着人与人之间的温情，书写出一篇动人的温馨故事,28237283
"['校园', '少女', '恋爱']",2014年4月26日,长评 ( 90 ),短评 ( 12651 ),"北白川玉子：洲崎绫,大路饼藏：升望 / 田丸笃志,汤本长治：津久井教生,大路道子：雪野五月,大路吾平：立木文彦,北白川福：西村知道,常盘绿：金子有希,牧野神奈：长妻树里","企画 / 原作：京都アニメーション（京都动画）,监督：山田尚子,脚本：吉田玲子,角色设计 / 总作画监督：堀口悠紀子,分镜：山田尚子,演出：山田尚子 / 小川太一 / 河浪栄作 / 山村卓也,作画监督：堀口悠紀子 / 丸木宣明 / 引山佳代,美术监督：田峰育子,色彩设计：竹田明代,摄影监督：山本倫,设定：秋竹斉一,音响监督：鶴岡陽太,音乐：片岡知子 / マニュアル·オブ·エラーズ,音乐制作人：中村伸一 / 山口優,录音：名倉靖,音响效果：神保大介,编集：重村建吾,设定总监：栗原一樹,企画制作人：八田英明,制作总监：大橋永晴,制作人：瀬波里梨 / 中村伸一,动画制作：京都アニメーション（京都动画）,制作协力：アニメーションDo（Animation Do）,发行：松竹",【本片翻译由雪飘工作室提供】时已入春，已经进入高中三年级的北白川玉子仍然总是想着打糕的事情。春天傍晚的放学路上，玉子好友四人组谈论着关于将来出路的事情。大家虽然对此感到不安，但似乎对将来的事情都有好好地考虑过。玉子也无意中说出自己将来想要继承家业。同时，住在玉子家的对面、一直和她在一起的饼藏，也下定了某种决心。——周围的各种事物都在逐渐改变着，一点一点地动摇着玉子的心。,4155
"['漫画改', '搞笑', '日常', '萌系']",2022年4月7日,长评 ( 56 ),短评 ( 7232 ),"吉田优子：小原好美,千代田桃：鬼头明里,莉莉丝：高桥未奈美,阳夏木蜜柑：高柳知叶,佐田杏里：千本木彩花,小仓紫苑：诹访彩花,吉田良子：大和田仁美,吉田清子：大原沙耶香,莉子：伊藤彩沙,白泽店长：松山鹰志","原作：伊藤出云《街角魔族》（芳文社《MANGA TIME KIRARA Carat》连载中）,导演：樱井弘明,剧本统筹：大知庆一郎,角色设计：大冢舞,美术导演：河合伸治,色彩设计：日野亚朱佳,摄影导演：东乡义宏,剪辑：后藤正浩,音响导演：岩浪美和,音乐：樱井美希,动画制作：J.C.STAFF",超人气小镇日常奇幻故事回来啦！自身魔族的力量苏醒之后，为了解除暗之一族的封印，主人公夏美子尽管实力微弱却依然奋斗着。魔法少女桃原本应是她的对手，但不知为何她们却开始互相协助，一起追寻消失在镇上的魔法少女身上的谜团…而藏在镇里的新魔族也将出场，夏美子等人的未来究竟会如何呢——,28237229
"['漫画改', '搞笑', '职场']",2022年1月5日,长评 ( 22 ),短评 ( 5297 ),"川合麻依：若山诗音,藤圣子：石川由依,源诚二：铃木崚汰,山田武志：土屋神叶,牧高美和：花泽香菜","原作：泰三子（连载于讲谈社《Morning》）,导演：佐藤雄三,剧本统筹：金月龙之介,角色设计：土屋圭,副导演：石田畅,美术板：桥本和幸、横松纪彦,美术设定：杉山晋史,色彩设计：大野春惠,摄影导演：畑中宏信,剪辑：冢常真理子,3D导演：田中康隆,音乐：信泽宣明,音响导演：小泉纪介,音响效果：山谷尚人,录音棚：STUDIO T&T,音响制作：MAGIC CAPSULE,制作制片人：芦川真理子、丰田智纪,动画制作：MADHOUSE",“警察太苦了，我要辞职！”参加了各种公务员考试，考上了的只有警察。在以这个能想到的最肤浅的理由成为警察之后，川合麻依后悔了。早知道这工作这么累又这么不讨好，我是绝对不会当警察的！川合将辞职信攥在手里，决心开始第二人生，就在此时，新的指导员到来。她叫藤圣子，是拥有“完美小姐”外号，以第一名成绩从警察学校毕业的原刑事课王牌。传闻藤是由于对后辈过度职权骚扰，才从刑事课被调到了派出所。川合听说此事后面露怯色，却又很快和她搭档开始了巡逻……新人警察·川合与原刑事课王牌·藤，以这对性格迥异的搭档为中心，各具个性又...,28235961
"['漫画改', '校园', '恋爱']",2022年1月8日,长评 ( 202 ),短评 ( 24731 ),"高木同学：高桥李依,西片：梶裕贵,美奈：小原好美,友加里：M·A·O,早苗：小仓唯,中井：内田雄马,真野：小岩井小鸟,高尾：冈本信彦,木村：落合福嗣,滨口：内山昂辉,北条：悠木碧,田边老师：田所阳向","原作：山本崇一朗《擅长捉弄的高木同学》《明天是星期六》（刊载于小学馆《月刊少年Sunday》）,导演：赤城博昭,剧本：福田裕子、伊丹秋、加藤还一,角色设计：高野绫,音乐：堤博明,动画制作：新锐动画,片头主题曲：大原由衣子",“捉弄”缩短了二人的距离，2022年想要守候的初恋就在这里。在一所初中里，有一个叫做西片的男生，他时不时就会遭到同桌女生高木的捉弄。西片每次思考对策，想要捉弄回高木，都会被高木看透。于是西片每天都绞尽脑汁，想要扳回一城…然而随着时间变化的不止是季节，还有西片的心境？看似占据优势的高木似乎也发生了让她动摇的事情？是看对方喜欢自己，还是将喜欢展现给对方看——让人止不住微笑和心动的“捉弄战争”，终于要进入最终回合！？,28235860
"['游戏改', '科幻', '治愈']",2021年8月25日,长评 ( 17 ),短评 ( 1892 ),"星野梦美：铃木惠子,仓桥里美：佐藤利奈,三岛吾朗：栉田泰道,森见由香：石见舞菜香,古贺茜：五十岚裕美,馆长：泷知史,秋野晋（少年）：菲鲁兹·蓝,秋野晋：八代拓,雪野：依田菜津,母亲：杉山里穗,情侣男：高桥伸也,陪伴机器人：田村奈央,馆员：菊地达弘、柳晃平","原作：《planetarian ～雪圏球～》,监督：玉村仁,系列构成、剧本：安川正吾,角色设计、总作画监督：竹知仁美,道具设计：江间一隆,美术监督：渡边幸浩,美术设定：村田贵弘,色彩设计：佐藤裕子,摄影监督：渡边有正,3D监督：长泽洋二,编辑：广濑清志,音响监督：山口贵之,音响效果：小山恭正,BGM·乐曲制作：Key/VISUAL ARTS,监修：津田尚克,动画制作：Okuruto Noboru,制作：15th planetarian project",KEY社制作PC游戏『planetarian』在2019年迎来发售15周年。无论何时都不会消散的，美丽而无垠的星光……。满天繁星等待着您。,28234980
"['特摄', '热血', '战斗', '科幻']",1998年9月5日,长评 ( 23 ),短评 ( 2419 ),"导演：村石宏实 / 高野敏幸 / 原田昌树 / 児玉高志 / 根本実樹 / 北浦嗣巳 / 石川整 / 八木毅,编剧：小中千昭 / 長谷川圭一 / 川上英幸 / 吉田伸 / 武上純希 / 太田愛 / 古怒田健志 / 右田昌万 / 大西信介 / 増田貴彦,主演：吉冈毅志 / 高野八诚 / 渡边裕之",0,1997年，超级电脑炼金之星预测到地球将会破坏招来体所消灭。得知此事后人类用炼金之星的研究技术组成一个全球防御组织GUARD，而XIG则是GUARD的战斗力量。2000年，天才少年·高山我梦在一次试验中见到神秘的红色光之巨人。当破坏招来体第一次进攻的时侯，XIG起不到作用。此时，我梦坠入光之隧道，并再次看见巨人，他希望巨人能赐予力量保卫地球。于是，巨人与我梦合二为一，并与破坏招来体展开了战斗。在战胜破坏招来体之后，我梦加入了XIG，而巨人则被命名为“盖亚”。但此时，另一名青年·藤宫博也亦拥有着变身成巨人“阿古茹”的力量。两个巨人...,28234382
"['漫画改', '奇幻', '治愈']",2021年1月16日,长评 ( 24 ),短评 ( 4523 ),"夏目贵志：神谷浩史,猫咪老师 / 斑：井上和彦,田沼要：堀江一真,三筱：黑田崇矢,丙：冈村明美,小胡子：长,独眼中级妖怪：松山鹰志,牛头中级妖怪：下崎紘史,密实：金元寿子,访客：？？？","原作: 绿川幸,总导演：大森贵弘,导演: 伊藤秀树,脚本: 大森贵弘、村井贞之,分镜：伊藤秀树、大城美幸,妖怪设计・动作作监：山田起生,副角色设计：萩原弘光,作画监督：山崎绘里、田中织枝,美术：涩谷幸弘,色彩设计：宫胁裕美,编辑：关一彦,摄影：田村仁,音乐：吉森信,动画制作：朱夏,制作：「夏目友人帐」制作委员会,配给：Aniplex",本作由【唤石者】与【怪异的访客】两个人气短篇集锦而成。讲述生来便能看见各种妖怪的夏目，与自称保镖的猫咪老师一同邂逅的一系列温暖故事。【唤石者】一天夏目在森林中遇到一只小妖怪——密实。密实称自己肩负「唤石者」之责，负责将妖怪「岩铁」从沉睡中唤醒。然而垂涎任务完成后的美酒奖励，猫咪老师与一众妖怪却计划着取而代之。夏目担心密实，于是伸出了援手……【怪异的访客】田沼的身边出现了一位「怪异的访客」。他每天都会来拜访田沼，只说会儿话便离开。夏目得知这位怪异的访客其实是妖怪，因此很担心自己的同学田沼。然而田沼却逐...,28234316
"['科幻', '战斗', '热血', '特摄']",1996年9月7日,长评 ( 37 ),短评 ( 8438 ),"制作：圆谷一夫,监修：高野宏一,制片：笈田雅人、诸富洋史、位下博一,副制片：涩谷浩康、竹田青滋（字幕未列名）,导演：村石宏实、松原信吾、川崎乡太、神泽信一、原田昌树、冈田宁、冬木椴（神泽信一）、北浦嗣巳、石井てるよし、实相寺昭雄,编剧：右田昌万、小中千昭、长谷川圭一、宫泽秀则、川上英幸、武上纯希、儿玉宜久、河崎实、村石宏实、中崎一嘉、神泽信一、太田爱、平野靖士、川崎乡太、斋藤和典、萨川昭夫 、大西信介、上原正三,特技监督：高野宏一、神泽信一、北浦嗣巳、村石宏实、川崎乡太、大冈新一、服部光则,摄影棚：东宝ビルト,服装：东宝コスチューム,角色设计：丸山浩,机械&小配件设计：PLEX,奥特曼&怪兽设计：丸山浩,造形：开米プロ、マーブリングファインアーツ,音乐：矢野立美,出品：圆谷株式会社、每日放送、读卖广告社,主演: 长野博 吉本多香美 大泷明利 影丸茂树 增田由纪夫 古屋畅一 高树澪",0,"“迪迦”一词意为印度尼西亚语中神圣的数字""3""。约在三千万年前，人类处于超古代文明时期，守护人类的巨人们发生内战，原是地球最强的黑暗战士迪迦在受幽怜的感动后选择成为光之战士，使自己的黑暗力量长眠。奇杰拉花朵盛开，人们全部都陷入了因奇杰拉的花粉而产生的幻觉，认为已不再需要巨人。光之巨人不能干涉人类的选择，于是巨人把自己战斗的躯体隐藏在金字塔后，化作光离开了地球，回到了自己的故乡。邪神加坦杰厄带着毁灭的黑暗降临，超古代文明毁灭。21世纪初期，地球不再有侵略和战争，人类期盼已久的和平终于到来了。地球防卫军也因此...",28234068
