tags,pub_date,long_com,short_com,cv,staff,intro,media_id
[],2011年12月23日,长评,短评 ( 9 ),"松风天马：寺崎裕香,剑城京介：大原崇,神童拓人：斋贺观月,雾野兰丸：小林优,圆堂守：竹内顺子,鬼道有人：吉野裕行,吹雪士郎：宫野真守,壁山塀吾郎：田野惠,风丸一郎太：西墙由香,不动明王：梶裕贵","企画 / 总监修 / 故事原案：日野晃博,导演：宫尾佳和,角色设定原案：长野拓造,角色设定：池田裕治 / 井ノ上ユウ子,音响监督：中嶋聡彦 / 三间雅文,音乐：寺田志保,动画制作：OLM",系列作中的第二个剧场版动画并且同时上映2D电影和3D电影，较特别的是与第一作电影一样在12月23日上映。可以和Wii游戏‘闪电十一人 王牌前锋’连动。此外，一些于动画版中暂未登场之前代角色也会于本作登场。故事中主角松风天马及雷门足球社的伙伴们， 参加了“神圣之道”的竞赛，在进行决定中学足球第一名赛事的同时， 暗中也进行着决定下一届圣帝的大会，但无视于胜败命令的雷门足球社， 用尽全力的在进行比赛。而在本次的电影作品中， 雷门足球社收到了必需参加强化合宿的命令……。,95192
"['科幻', '热血']",1983年10月2日,长评,短评 ( 12 ),"贝家华：岛田敏,玲雷：大山尚雄,菲菲：土井美加,白莱：铃置洋孝,修明：西村知道,冰冰：室井深雪","原作： 竜の子プロダクション、タツノコプロ、アートミック（原作協力）,导演： 山田勝久,脚本： 寺田憲史、富田祐弘、並木敏、康村諒,分镜： 小島正幸、秋山勝仁,演出： 小島正幸、秋山勝仁,音乐： 久石譲,人物设定： 天野喜孝,系列构成： 富田祐弘,机械设定： 荒牧伸志、柿沼秀樹,原画： 金田伊功、沖浦啓之,製作： タツノコプロ、アニメフレンド、学習研究社、フジテレビジョン,动画制作： アートミック、タツノコプロ,播放电视台： フジテレビ系列",公元2050年，迷之生命体インビット（Invade）将地球占领。2080年火星コロニ-（colony）基地残存的人类勇敢的实行了第一次地球作战。最后以失败告终。其后三年，随着モスピ-ダ(Mospeada)等新兵器被不断开发，于是实行了第二次夺回作战。作战当中，在地球着陆失败的スティック（Steik）中尉与在途中遇到的五个伙伴，一起向着北美的敌军总部レフレックス-ポイント（Reflex Point）进发……,2432
"['科幻', '热血']",1984年10月5日,长评,短评 ( 7 ),"乔乔（乔迪・波德）：菊池英博,丘露露：渊崎有里子,亚兹贝斯：小林修,雷德．温多：千叶繁,希露穆卡：平野文,达尔塔斯：筈见纯,罗娜：横尾まり,唐．史拉森：兼本新吾","原作： 高橋良輔,导演： 高橋良輔,脚本： 鳥海尽三、五武冬史、吉川惣司,分镜： 加瀬充子、池田成、康村諒、知吹愛弓、谷田部勝義,演出： 加瀬充子、池田成、知吹愛弓、康村諒、谷田部勝義,音乐： 冬木透,人物设定： 塩山紀生,作画监督： 谷口守泰、塩山紀生、吉田徹,机械设定： 出渕裕、大河原邦男,原画： 沖浦啓之、奥野浩行,补间动画： 沖浦啓之,动画制作： サンライズ,播放电视台： 日本テレビ,播放结束： 1985年3月29日,監督： 高橋良輔",本片乍看像是中世骑士风的奇幻故事，其实却是科幻剧。制作方面原本预定播映一年（全50集），但因为主要赞助商TAKARA的模型销售状况不佳，而跟着缩水成播映半年告终。因此相较于前半段扎实的剧情走向，最后五集的故事发展却令人出乎意料。不过本片作画监督塩山纪生曾表示本片“如果播半年”就愿意担任全集的作画监督（实际上塩山也的确担任本片各集的作监），所以也有在当初就预定只播半年的可能性。另外，当时如《装甲骑兵》与《苍蓝流星》等作品般考虑到播映期间可能有所变动，而在一开始就先准备好数种结局的例子也不少。在《苍蓝流星》LD版...,2431
['治愈'],1984年3月3日,长评,短评 ( 21 ),"蜜儿：渡边菜生子,玛丽：安田あきえ,历历曼：古川登志夫,布比：川岛千代子,邦古：沢田和子,B仔：西原久美子,波波：不详,奥斯卡：永久勲雄,克里丝：白石冬美","导演： 葛西治,脚本： 朝倉千筆,演出： 佐藤順一、貝澤幸男,音乐： 青木望,人物原案： 名倉靖博,人物设定： 鈴木欽一郎,系列构成： 雪室俊一,作画监督： 青山充、名倉靖博,动画制作： 東映アニメーション,别名： 尖帽子的梅莫尔,尖帽子的记忆,播放电视台： テレビ朝日,播放结束： 1985年3月3日",从星星上来到人间的小不点蜜儿，喜欢任性和耍赖，但是有一颗善良温暖的心。蜜儿和其他liruru星人们渡过银河来到地球生活，在地球上住了下来。奇妙的巧合让蜜儿碰到了玛丽，小小蜜儿救活了玛丽，她的眼泪滴在快要病死的玛丽的脸上，玛丽奇迹般的复活了，她们成了好朋友，玛丽小心的保护着蜜儿，对於这样一个外星人，实在害怕别人会来伤害她，蜜儿的活泼开朗感染了玛丽，使愿本忧郁多病的玛丽快乐起来。蜜儿特别喜欢大自然，和小鸟等动物们用心来沟通，丰富大家的生活。这部动画片被称为“现代的童话”，传达了在现代社会里，人们的心更加需要温...,2430
"['科幻', '热血']",1984年4月15日,长评,短评 ( 8 ),"珍妮：富沢美智恵,路人：飛田展男","人物设定：北爪宏幸、湖川友謙,人物原案：湖川友謙,系列构成：鳥海尽三,演出：長谷川康雄,分镜：長谷川康雄,动画制作：タツノコプロ,系列监督：長谷川康雄",未来因为环境的污染，人类离开地球纷纷踏上开拓其他的星球的旅程，行星库罗利艾（Glorie）的居民，甚至佐尔族都是这些人的后裔。库罗利艾人并没有忘记这一点，不过对他们来说，自己的母星不是远在太阳系的地球，而是第一个开发的星球利贝鲁堤。两个星球的关系也非常亲密，库罗利艾的历史虽短，不过拥有独立地位，是利贝鲁堤的同盟国，守卫它的军队是南十字军。至于佐尔人，可能因为原始佐尔（就是生命之花）的关系，他们已经遗忘了自己的过去。佐尔族是原始佐尔通过释放一种生化能量（BIO ENERGY)于人类精神融合后产生的一个人种，可生化能量却...,2429
"['日常', '少女', '运动', '热血']",1985年3月25日,长评 ( 1 ),短评 ( 15 ),0,0,上杉达也（三矢雄二 配音）和上杉和也（难波圭一 配音）是一对孪生兄弟，与住在隔壁的浅仓南（日高法子 配音）从小一起长大。三人都进入了明青学园就读。虽为双胞胎，但达也和和也的性格全然相反。和也是学校女生的偶像，棒球队的王牌；而达也则懒散，对什么都满不在乎。学校里，和也和小南是公认的完美的一对。达也也觉得二人的般配，只在心里默默的喜欢着小南。但小南则似乎总是有意无意的接近关心着达也。和也率领着棒球队打到了进入甲子园的关键一战，在决赛的前晚，和也表达了对小南的爱意，但小南并未回应。第二天早晨，一切亦如往昔，但...,2426
"['科幻', '热血']",1985年7月16日,长评,短评 ( 18 ),0,0,故事发生在2138年到2143年之间。在故事设定中，人类文明此时已散布于数千个星系。这之中有个名为“世界福祉事业协会”的企业，简称“3WA”，以帮助各地星系解决问题为业。故事主角莉莉（ユリ ）与亚男（ケイ）就是3WA派遣于各星系的“问题解决专家”。她们这组搭档的正式名称为“Lovely Angels（甜蜜天使）”，但却常常在工作中造成重大损害，因此被人称为带有贬意的“Dirty Pair（“乱七八糟的一对”）”。,2423
"['科幻', '热血']",1985年10月6日,长评,短评 ( 5 ),"真野祖：井上和彦,爱玲：日高范子,米高·科尔：菊池正美,罗美娜·拉德里奥：岛本须美","放送开始： 1985年10月6日,脚本： 渡辺由自,分镜： 鴫野彰,演出： 片山一良、鴫野彰,系列构成： 渡辺由自,作画监督： 羽原信義,机械设定： 大畑晃一,原画： ねこまたや、磯光雄、大森貴弘,原案： 渡辺由自,补间动画： 尾崎和孝,动画制作： プロダクション リード、ぴえろ,播放结束： 1986年7月13日",忍者战士飞影》是一部于1985年10月开始放映的机器人动画片，一共43话，于1986年7月放映结束。总监督是案纳正美，角色设定为加藤茂和平野俊弘，机械设定是大家并不是很熟悉的森木靖泰与大畑晃一，作画监督中有大家比较熟悉的、《吸血姬美夕》的作者垣野内成美。由于并不能算是很老的动画，所以片中无论人物还是机体都还是比较符合近代机器人的审美观点的。片中三部机体与飞影的变形与合体，在当时的机器人动画中已经是相当普遍的现象了，而飞影作为一部无人驾驶的机器人，经常在片中神秘地出现来帮助主角，这一设定在日本的机器人动画中也是比较...,2422
"['科幻', '热血']",1985年10月3日,长评,短评 ( 8 ),"阿尔巴特罗·纳鲁·飞鸟英二：井上和彦,安娜·斯蒂芬尼：江森浩子,西蒙尼·露夫拉恩：平野　文,戴卫德·鲁瑟福特：梅津秀行,罗安·迪米特里奇：鸟海胜美,阿瑟·卡明斯·究尼亚：鹿股裕司,伊莉莎贝斯·克蕾..","原作： 伊东恒久、高橋良輔,导演： 高橋良輔,脚本： 平野靖士、星山博之、五武冬史、伊东恒久、遠藤明範、高橋良輔,分镜： 谷田部勝義、滝沢敏文、高橋良輔、アミノテツロー、知吹愛弓,演出： 谷田部勝義、加瀬充子、今西隆志、アミノテツロー、高橋良輔、江上潔,音乐： 乾裕樹,人物设定： 谷口守泰,作画监督： 沖浦啓之、本橋秀之、谷口守泰、吉田徹,机械设定： 大河原邦男,原画： 寺東克己、佐久間信一、沖浦啓之、黄瀬和哉,原案： 矢立肇,制作管理： 渡辺信一郎,音响监督： 浦上靖夫,补间动画： 川元利浩、木村貴宏,制作： 日本サンライズ,动画制作： サンライズ",1996年，联合国火星基地遭不明人形兵器的袭击，火星上的美国和苏联军事基地也被摧毁。正当火星的幸存者们感到绝望的时候，一名神秘的少年驾驶着人形机器出现在了他们的面前。,2421
[],2018年3月2日,长评,短评 ( 18 ),Steven Yeun / Josh Keaton / Kimberly Brooks / Rhys Darby / Jeremy Shada / Bex Taylor-Klaus / Tyler Labine / A.J. LoCascio / Neil Kaplan / Cree Summer,"导演: Joaquim Dos Santos,编剧: Tim Hedrick / Joshua Hamilton",《新战神金刚：传奇的守护者》是美国梦工厂公司、World Events Productions公司推出，Studio Mir公司制作的一部美国系列网络电视动画。是日本二十世纪福克斯在1980年代推出的《战神金刚》系列动画的重置版本。 本剧所有角色均源自原版《战神金刚》，人物及背景是二维动画绘制，战斗部分运用CGI三维特效技术。,85632
['热血'],1988年7月2日,长评,短评 ( 10 ),"金米：坂本千夏,老师：増岡弘","分镜： 北久保弘之、秦義人,演出： 大庭寿太郎、森一浩、日下直義、中村喜則、遠藤徹哉(えんどうてつや)、伊東政雄、秦義人、都留稔幸,原画： 鶴巻和哉,别名： 铁拳小子,少年金米,功夫小子金米,播放电视台： テレビ朝日,播放结束： 1988年12月24日,原作： 前川たけし,导演： 大庭寿太郎,脚本： 武上純希、大橋志吉、岸間信明、柿崎明彦,系列构成： 武上純希,音乐： 若草恵,人物设定： 大貫健一,总作画监督： 大貫健一",金米（坂本千夏 配音）是一个生活在偏僻乡村的少年，他天性活泼，身手敏捷，其非凡资质被在各地云游的老师（増岡弘 饰）所发现。老师来自武术圣地大林寺，寺中古书记载，某一类天资卓越、熟练掌握各路拳法之人可谓“拳精”，而堪称“拳精”之人百年不遇。适值大林寺建寺100年，老师奉方丈旨意寻找可塑之材，他认定金米便是传说中的“拳精”，于是将其带回大林寺修炼。金米在这里结识了老周等一众和善真诚的好朋友，同时也经历了无数艰苦的训练。当然，在通往拳精的道路上，还有无数磨难和对手在等着他去一一克服……本片根据漫画家前川刚（前川...,2400
