title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
骸骨骑士大人奇幻世界冒险中,全12话,会员专享,8.6,1,1207216,1207216,115983,481125,240691,39689657,日本,8545,1,41422,28237131,https://www.bilibili.com/bangumi/play/ss41422
鲁邦三世：微风公主 ~ 被隐藏的空中都市,全1话,,8.6,1,986821,48809,2208,4746,7500,916112,日本,294,1,3956,3956,https://www.bilibili.com/bangumi/play/ss3956
偶像大师 灰姑娘女孩 第二季 OVA,全3话,,8.6,1,638199,35523,1326,793,7869,456723,日本,281,1,3788,3788,https://www.bilibili.com/bangumi/play/ss3788
小猪佩奇 第六季 英文版,全26话,,8.6,1,386657,40737,3162,13980,7684,8128357,英国,143,1,37600,28233277,https://www.bilibili.com/bangumi/play/ss37600
2.43清阴高中男子排球社,全12话,会员专享,8.6,1,285297,285297,9269,64636,21358,2830515,日本,1720,1,36285,28231928,https://www.bilibili.com/bangumi/play/ss36285
学战都市Asterisk 第二季,全12话,独家,8.6,1,2450340,1312860,114349,58981,1002899,60856194,日本,4349,1,3464,3464,https://www.bilibili.com/bangumi/play/ss3464
魔法律事务所 第二季,全12话,会员专享,8.6,1,334841,334841,5923,39973,9133,3015026,日本,845,1,33809,28229240,https://www.bilibili.com/bangumi/play/ss33809
圣诞老人公司 ～圣诞节的秘密～,全1话,会员专享,8.6,1,19108,9765,250,2639,384,79887,日本,117,1,32996,28228384,https://www.bilibili.com/bangumi/play/ss32996
烟花,2017-12-01上映,会员专享,8.6,1,0,1071579,109741,139942,214074,17280271,日本,21821,2,32394,28227648,https://www.bilibili.com/bangumi/play/ss32394?theme=movie
对魔导学园35试验小队,全12话,,8.6,1,1064794,1064794,58257,53037,598071,32704243,日本,3265,1,2724,2724,https://www.bilibili.com/bangumi/play/ss2724
轮回的拉格朗日 第二季,全13话,,8.6,1,172771,45134,678,1707,12352,510789,日本,200,1,2679,2679,https://www.bilibili.com/bangumi/play/ss2679
Four of a Kind 四牌士,全27话,会员专享,8.6,1,30129,19340,1757,5285,2729,425427,日本,309,1,23881,79352,https://www.bilibili.com/bangumi/play/ss23881
宝可梦 太阳&月亮（中配）,全90话,会员专享,8.6,1,1931392,147240,12545,43569,116360,12914132,日本,1100,1,23795,75472,https://www.bilibili.com/bangumi/play/ss23795
飙速宅男 GLORY LINE,全25话,会员专享,8.6,1,303155,128185,8991,15628,31537,5020737,日本,1140,1,21781,13092,https://www.bilibili.com/bangumi/play/ss21781
凉风,全26话,,8.6,1,162051,162051,3985,17643,58103,3485780,日本,667,1,1843,1843,https://www.bilibili.com/bangumi/play/ss1843
很帅很可爱宣言,全5话,,8.6,1,15002,15002,343,971,1507,324079,日本,142,1,1757,1757,https://www.bilibili.com/bangumi/play/ss1757
战国无双,全12话,,8.6,1,47835,45965,1081,2198,14004,746516,日本,199,1,1658,1658,https://www.bilibili.com/bangumi/play/ss1658
终结的炽天使,全12话,,8.6,1,4284049,3594476,254007,508640,2687424,138505552,日本,14955,1,1555,1555,https://www.bilibili.com/bangumi/play/ss1555
魔法老师涅吉!?,全26话,,8.6,1,265117,61952,1134,1141,15614,1281363,日本,254,1,1421,1421,https://www.bilibili.com/bangumi/play/ss1421
暗夜魔法使,全13话,,8.6,1,63865,63865,636,987,7714,764655,日本,156,1,1346,1346,https://www.bilibili.com/bangumi/play/ss1346
Sends of Destruction,全13话,,8.6,1,256843,256843,3689,13882,12323,3058339,日本,539,1,1233,1233,https://www.bilibili.com/bangumi/play/ss1233
苍天航路,全26话,,8.6,1,23659,23659,926,956,15908,710602,日本,239,1,1140,1140,https://www.bilibili.com/bangumi/play/ss1140
战场上的女武神,全26话,,8.6,1,98576,98576,2576,2189,52201,1531093,日本,531,1,1127,1127,https://www.bilibili.com/bangumi/play/ss1127
光明之心 ～幸福的面包～,全12话,,8.5,1,77438,77438,1364,1692,43111,1175020,日本,239,1,797,797,https://www.bilibili.com/bangumi/play/ss797
Classica Loid 第二季,全25话,独家,8.5,1,273656,86112,3935,11476,30055,2557677,日本,648,1,6454,6454,https://www.bilibili.com/bangumi/play/ss6454
花牌情缘 第二季,全25话,,8.5,1,608691,144306,7001,5069,147792,3130312,日本,2066,1,617,617,https://www.bilibili.com/bangumi/play/ss617
精灵宝可梦XY&Z,全49话,会员专享,8.5,1,1931392,257496,21231,46608,559895,17066537,日本,2330,1,5692,5692,https://www.bilibili.com/bangumi/play/ss5692
ViVid Strike!,全12话,会员专享,8.5,1,608552,357255,17783,18364,114472,7405434,日本,878,1,5514,5514,https://www.bilibili.com/bangumi/play/ss5514
古斯柯布多力传记,全1话,,8.5,1,37112,37112,539,724,4674,219025,日本,120,1,4451,4451,https://www.bilibili.com/bangumi/play/ss4451?theme=movie
小加速世界,全8话,,8.5,1,1349325,43081,1868,2190,7549,1364757,日本,265,1,4447,4447,https://www.bilibili.com/bangumi/play/ss4447
名侦探柯南 异次元的狙击手,全1话,会员专享,8.5,1,6018228,169713,13340,30991,94309,6623919,日本,2220,1,4198,28228960,https://www.bilibili.com/bangumi/play/ss4198?theme=movie
银河奥特曼S（中配）,全16话,,8.5,1,1615784,17198,1279,8229,5709,1511137,日本,200,1,41037,28236743,https://www.bilibili.com/bangumi/play/ss41037
奥特银河格斗 巨大阴谋（中配）,全10话,会员专享,8.5,1,159308,11158,749,5813,2664,1114588,日本,126,1,41029,28236735,https://www.bilibili.com/bangumi/play/ss41029
尸者的帝国,全1话,,8.5,1,332720,332720,16240,18243,39883,2917203,日本,1788,1,4098,4098,https://www.bilibili.com/bangumi/play/ss4098?theme=movie
RAIL WARS!-日本国有铁道公安队-,全12话,,8.5,1,488692,488692,24411,41422,196301,7432947,日本,3183,1,4078,131872,https://www.bilibili.com/bangumi/play/ss4078
命运-冠位指定 冠位时间神殿所罗门,全1话,独家,8.5,1,5616342,5241805,155625,213498,94480,13467940,日本,14954,1,40520,28236225,https://www.bilibili.com/bangumi/play/ss40520
春 ,2013-06-08上映,独家,8.5,1,0,178620,5060,26132,2475,2352063,日本,570,2,39607,28235301,https://www.bilibili.com/bangumi/play/ss39607?theme=movie
小猪佩奇 第四季,全26话,,8.5,1,386983,41751,8202,31298,10924,29276821,英国,212,1,37591,28233268,https://www.bilibili.com/bangumi/play/ss37591
熊熊勇闯异世界,全12话,独家,8.5,1,1590337,1590337,220570,672608,417319,47835227,日本,18686,1,34410,28229879,https://www.bilibili.com/bangumi/play/ss34410
简单易懂的现代魔法,全13话,,8.5,1,154046,154033,2224,4204,10163,1778643,日本,325,1,3129,3129,https://www.bilibili.com/bangumi/play/ss3129
被狙击的学园,全1话,,8.5,1,244875,244875,7955,5746,36215,1495545,日本,1387,1,2804,2804,https://www.bilibili.com/bangumi/play/ss2804?theme=movie
机动战士高达AGE,全49话,,8.5,1,108073,106375,4652,17578,103782,4600797,日本,1240,1,27729,28220843,https://www.bilibili.com/bangumi/play/ss27729
最终试验鲸鱼,全12话,,8.5,1,53871,53871,1035,3578,1023,458929,日本,137,1,27499,28220582,https://www.bilibili.com/bangumi/play/ss27499
轮回的拉格朗日,全12话,,8.5,1,172771,159682,1734,7621,25151,1514011,日本,290,1,2678,2678,https://www.bilibili.com/bangumi/play/ss2678
我的妹妹不可能那么可爱 第二季,全16话,,8.5,1,2562605,1230785,278724,119864,7936311,34758657,日本,23255,1,2661,2661,https://www.bilibili.com/bangumi/play/ss2661
W'Z,全14话,独家,8.5,1,724161,724161,27020,63076,77701,11571493,日本,2308,1,26301,5346052,https://www.bilibili.com/bangumi/play/ss26301
三丽鸥男子,全12话,独家,8.5,1,419779,419779,9275,47940,99011,5795030,日本,1081,1,21674,9132,https://www.bilibili.com/bangumi/play/ss21674
热风海陆BUSHIROAD,全1话,,8.5,1,171642,162088,3200,2586,31551,1135066,日本,512,1,1653,1653,https://www.bilibili.com/bangumi/play/ss1653
Happiness!,全12话,,8.5,1,63740,60140,872,1933,7946,342046,日本,179,1,1426,1426,https://www.bilibili.com/bangumi/play/ss1426
武装机甲,全26话,,8.5,1,86373,86373,1614,1909,37710,2010567,日本,306,1,1221,1221,https://www.bilibili.com/bangumi/play/ss1221
黑神,全25话,,8.5,1,100581,100581,1498,1690,16798,1194254,日本,402,1,1102,1102,https://www.bilibili.com/bangumi/play/ss1102
小猪佩奇 第七季,全52话,会员专享,8.4,1,386983,58394,14063,50434,36629,68017371,英国,450,1,37594,28233271,https://www.bilibili.com/bangumi/play/ss37594
小猪佩奇 第六季,全26话,,8.4,1,386983,55512,10749,38427,24639,50605338,英国,243,1,37593,28233270,https://www.bilibili.com/bangumi/play/ss37593
最终流放-银翼之法姆-,全23话,,8.4,1,149404,58640,1586,3316,11529,568550,日本,342,1,876,876,https://www.bilibili.com/bangumi/play/ss876
BRAVE10 真田十勇士,全12话,,8.4,1,115885,115885,1258,3777,12699,809720,日本,276,1,825,825,https://www.bilibili.com/bangumi/play/ss825
扩张少女系三重奏,全29话,,8.4,1,84706,84706,2612,7459,11552,1498672,日本,264,1,6069,6069,https://www.bilibili.com/bangumi/play/ss6069
时钟机关之星,全12话,独家,8.4,1,1353609,1353609,75503,60091,497896,30107548,日本,4432,1,6000,6000,https://www.bilibili.com/bangumi/play/ss6000
异次元觉醒,全5话,,8.4,1,72681,72681,605,1077,1899,1488115,日本,155,1,5696,5696,https://www.bilibili.com/bangumi/play/ss5696
浪客剑心 （中配）,全94话,,8.4,1,871170,58931,1616,3956,6403,2056782,日本,244,1,5412,5412,https://www.bilibili.com/bangumi/play/ss5412
弹丸论破3 -绝望篇-,全12话,,8.4,1,1890059,1435751,120245,265638,1011729,57014010,日本,8280,1,5057,5057,https://www.bilibili.com/bangumi/play/ss5057
热诚传说X,全13话,,8.4,1,1563385,1326712,69127,26418,787327,33732413,日本,2444,1,5022,5022,https://www.bilibili.com/bangumi/play/ss5022
永远之久远,全6话,会员专享,8.4,1,235305,235305,2592,10243,7104,1470189,日本,659,1,4472,4472,https://www.bilibili.com/bangumi/play/ss4472
银河奥特曼S剧场版 决战！奥特10勇士！！,全1话,,8.4,1,1615785,29345,2533,19172,14268,1870545,日本,601,1,41943,28338140,https://www.bilibili.com/bangumi/play/ss41943?theme=movie
小猪佩奇 第八季,全45话,会员专享,8.4,1,386983,70186,14621,65974,39076,41798467,英国,612,1,39214,28234906,https://www.bilibili.com/bangumi/play/ss39214
现实主义勇者的王国再建记,全26话,会员专享,8.4,1,1738327,1738327,288142,947381,611710,74171553,日本,25222,1,38952,28234644,https://www.bilibili.com/bangumi/play/ss38952
热风海陆bushiroad SP,全1话,,8.4,1,171642,34497,404,453,780,356801,日本,118,1,3841,3841,https://www.bilibili.com/bangumi/play/ss3841
破刃之剑,全12话,,8.4,1,240164,185919,4348,11500,32285,2607872,日本,1477,1,3807,3807,https://www.bilibili.com/bangumi/play/ss3807
偶像大师 灰姑娘女孩 第一季 OVA,全1话,,8.4,1,638199,38948,473,550,1508,359814,日本,223,1,3787,3787,https://www.bilibili.com/bangumi/play/ss3787
少女们向荒野进发 OVA,全1话,,8.4,1,514235,45178,763,1393,2962,404147,日本,137,1,3780,3780,https://www.bilibili.com/bangumi/play/ss3780
小猪佩奇 第五季,全26话,,8.4,1,386983,42279,8539,32483,15244,32510446,英国,184,1,37592,28233269,https://www.bilibili.com/bangumi/play/ss37592
苍之骑士团,全12话,独家,8.4,1,555466,555466,17903,94533,31157,6749680,日本,1885,1,36283,28231926,https://www.bilibili.com/bangumi/play/ss36283
新樱花大战,全12话,独家,8.4,1,440139,391289,11240,47778,34804,5377586,日本,1346,1,32908,28228269,https://www.bilibili.com/bangumi/play/ss32908
海兽之子,2019-06-07上映,会员专享,8.4,1,0,575105,40326,144938,45116,11912521,日本,6014,2,32005,28227187,https://www.bilibili.com/bangumi/play/ss32005?theme=movie
君吻Pure Rouge,全25话,独家,8.4,1,237304,237286,8965,12305,71830,2595156,日本,1364,1,2996,2996,https://www.bilibili.com/bangumi/play/ss2996
Peeping Life,全12话,,8.4,1,36650,28592,501,4892,3329,954937,日本,105,1,2872,2872,https://www.bilibili.com/bangumi/play/ss2872
学战都市Asterisk,全12话,独家,8.4,1,2450340,2039888,131833,94838,1402368,88734857,日本,5299,1,2722,2722,https://www.bilibili.com/bangumi/play/ss2722
战国BASARA Judge End,全12话,,8.4,1,121888,37318,623,1099,115450,1260683,日本,108,1,1592,1592,https://www.bilibili.com/bangumi/play/ss1592
宝石宠物 Kira☆Deko!（第四季）,全52话,,8.4,1,132567,19494,328,1136,3811,734587,日本,119,1,125,125,https://www.bilibili.com/bangumi/play/ss125
小猪佩奇 第二季,全52话,,8.3,1,386983,52173,16739,67066,25910,58316693,英国,262,1,37589,28233266,https://www.bilibili.com/bangumi/play/ss37589
URAHARA,全12话,出品,8.3,1,377171,377171,6112,16560,32525,3488967,日本,1283,1,6474,6474,https://www.bilibili.com/bangumi/play/ss6474
战刻夜想曲,全12话,会员专享,8.3,1,313328,313328,6638,10518,97461,5703660,日本,1160,1,6449,6449,https://www.bilibili.com/bangumi/play/ss6449
海天使的灯火,全12话,,8.3,1,25808,25808,845,430,1843,274468,日本,154,1,6335,6335,https://www.bilibili.com/bangumi/play/ss6335
覆面系 NOISE,全12话,,8.3,1,496638,496638,15417,16293,203320,8444744,日本,1204,1,5981,5981,https://www.bilibili.com/bangumi/play/ss5981
Hand Shakers,全12话,,8.3,1,1345373,1345373,60016,54916,524061,22475313,日本,4329,1,5797,5797,https://www.bilibili.com/bangumi/play/ss5797
Fate/Grand Order ‐First Order‐,全1话,独家,8.3,1,5616342,2546284,108416,52535,770482,34384649,日本,11062,1,5747,5747,https://www.bilibili.com/bangumi/play/ss5747
超级马力欧兄弟 拯救桃子公主大作战！,全1话,,8.3,1,9271,9271,1126,2531,3227,1822360,日本,134,1,5569,5569,https://www.bilibili.com/bangumi/play/ss5569?theme=movie
星梦手记,全12话,出品,8.3,1,129990,120865,4807,2993,38298,2251156,日本,124,1,5486,5486,https://www.bilibili.com/bangumi/play/ss5486
特例措置团体斯特拉女子学院高等科C3部,全13话,,8.3,1,78768,78768,1246,5538,8768,631850,日本,262,1,548,548,https://www.bilibili.com/bangumi/play/ss548
苍色骑士,全24话,,8.3,1,117376,55915,1097,4654,10592,1015349,日本,240,1,5382,5382,https://www.bilibili.com/bangumi/play/ss5382
攻壳机动队ARISE,全4话,,8.3,1,1115999,42060,325,62,2637,445665,日本,175,1,5180,5180,https://www.bilibili.com/bangumi/play/ss5180?theme=movie
Ange Vierge,全12话,,8.3,1,661174,661174,14233,39886,149804,9619374,日本,795,1,5053,5053,https://www.bilibili.com/bangumi/play/ss5053
核爆默示录,全13话,,8.3,1,254735,254735,4833,14594,111716,4748810,日本,771,1,485,485,https://www.bilibili.com/bangumi/play/ss485
测不准的阿波连同学 中配版,全12话,出品,8.3,1,3421345,50497,13055,84745,15942,6414492,日本,478,1,42321,28338774,https://www.bilibili.com/bangumi/play/ss42321
ULTRAMAN 机动奥特曼 第二季（中配）,全6话,会员专享,8.3,1,2425216,2295699,2788,13605,7284,1730125,日本,382,1,41547,28237256,https://www.bilibili.com/bangumi/play/ss41547
处刑少女的生存之道,全12话,会员专享,8.3,1,937065,937065,92422,295077,105218,16996858,日本,19149,1,41506,28237215,https://www.bilibili.com/bangumi/play/ss41506
只要你说你爱我 OAD,全1话,,8.3,1,698827,65644,1261,1973,12454,1100357,日本,273,1,3800,3800,https://www.bilibili.com/bangumi/play/ss3800
小猪佩奇 第五季 英文版,全52话,,8.3,1,386660,34784,3087,13674,5570,7515905,英国,116,1,37599,28233276,https://www.bilibili.com/bangumi/play/ss37599
小猪佩奇 第三季,全26话,,8.3,1,386983,44820,11783,49206,23493,37823178,英国,208,1,37590,28233267,https://www.bilibili.com/bangumi/play/ss37590
装甲娘战机,全12话,独家,8.3,1,308522,308522,9886,71382,21096,3337654,日本,1121,1,36291,28231934,https://www.bilibili.com/bangumi/play/ss36291
剧偶像,全12话,独家,8.3,1,236555,236555,8914,69014,16328,1811923,日本,2343,1,36289,28231932,https://www.bilibili.com/bangumi/play/ss36289
我立于百万生命之上,全12话,独家,8.3,1,2565762,2240681,163420,594603,395039,68588816,日本,22972,1,34433,28229902,https://www.bilibili.com/bangumi/play/ss34433
提亚拉之泪,全26话,,8.3,1,108289,108265,10393,2333,16695,664858,日本,304,1,3224,3224,https://www.bilibili.com/bangumi/play/ss3224
重来吧，魔王大人！,全12话,独家,8.3,1,2331562,2331562,186769,227949,966022,67163865,日本,39526,1,28004,28221401,https://www.bilibili.com/bangumi/play/ss28004
BEM,全12话,会员专享,8.3,1,530760,494025,18288,28183,42453,6351729,日本,3093,1,27992,28221385,https://www.bilibili.com/bangumi/play/ss27992
温泉幼精箱根酱,全13话,,8.3,1,151629,151629,3121,3119,33695,3755136,日本,267,1,2729,2729,https://www.bilibili.com/bangumi/play/ss2729
法兰雀丝卡,全24话,,8.3,1,66712,66712,2711,5900,1481,854144,日本,140,1,26532,12952739,https://www.bilibili.com/bangumi/play/ss26532
雨色可可side G,全12话,独家,8.3,1,239157,239157,7825,22658,6182,4063055,日本,722,1,26294,5873044,https://www.bilibili.com/bangumi/play/ss26294
刀剑神域 Alicization,全24话,会员专享,8.3,1,7995680,4595058,1165637,609207,3174282,188594660,日本,86921,1,25510,130412,https://www.bilibili.com/bangumi/play/ss25510
美妙☆频道,全153话,会员专享,8.3,1,181667,66083,11780,50842,20925,3890472,日本,622,1,23841,78172,https://www.bilibili.com/bangumi/play/ss23841
橘子酱男孩,全76话,,8.3,1,59705,59705,898,1660,40315,1556042,日本,161,1,2324,2324,https://www.bilibili.com/bangumi/play/ss2324
忘却的旋律,全24话,,8.3,1,41973,41972,1336,3266,1563,448733,日本,110,1,1900,1900,https://www.bilibili.com/bangumi/play/ss1900
星界死者之书,全27话,,8.3,1,33967,33967,438,466,6636,555238,日本,159,1,1287,1287,https://www.bilibili.com/bangumi/play/ss1287
偶像大师 XENOGLOSSIA,全26话,,8.3,1,23363,23363,408,585,7967,336445,日本,233,1,1278,1278,https://www.bilibili.com/bangumi/play/ss1278
苍色骑士（中文）,全24话,,8.3,1,117376,69789,130,316,432,357756,日本,144,1,1250,1250,https://www.bilibili.com/bangumi/play/ss1250
漫研部~妄想突变~,全12话,,8.2,1,95043,28215,539,687,2910,651944,日本,168,1,8,8,https://www.bilibili.com/bangumi/play/ss8
Upotte!!,全10话,,8.2,1,125933,124835,2341,10128,17772,991367,日本,508,1,793,793,https://www.bilibili.com/bangumi/play/ss793
绯色的欠片 第二季,全13话,,8.2,1,96340,36198,459,1027,12923,905153,日本,109,1,743,743,https://www.bilibili.com/bangumi/play/ss743
精灵宝可梦 剧场版15：酋雷姆VS圣剑士 凯路迪欧,全1话,会员专享,8.2,1,616729,55361,813,1897,5594,827232,日本,186,1,6413,6413,https://www.bilibili.com/bangumi/play/ss6413?theme=movie
热诚传说 第二季,全13话,,8.2,1,1563385,628053,35679,12827,246629,14170441,日本,1917,1,5789,5789,https://www.bilibili.com/bangumi/play/ss5789
