title,episodes,mark,score,is_finish,follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season
钻石王牌,75,免费,9.7,1,258769,40697,72690,737949,24.39,24389704,日本,4716,4375,44,1245,"MADHOUSE,Production I.G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,10,6,4
高达创战者,25,独家,9.7,1,235248,19980,49768,369962,15.25,15245267,日本,3088,4374,10,819,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,7,4
中二病也要谈恋爱！恋,13,独家,9.7,1,2845834,798104,838926,769666,38.34,38336922,日本,28329,4349,104,6448,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,8,1
四叠半时光机布鲁斯,4,独家,9.7,0,744551,4901,26169,1557,0.59,591668,日本,193,43166,0,64,Science SARU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,9,14,3
酷爱电影的庞波小姐,1,独家,9.7,1,27380,2656,13463,743,0.41,410757,日本,628,42910,7,231,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,6,4,2
某科学的超电磁炮S,24,限时免费,9.7,1,2778068,693804,461648,7711622,99.33,99331601,日本,34138,427,107,7767,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,12,2
世界末日柴犬为伴,41,独家,9.7,0,45316,3952,111098,668,2.3,2297623,日本,685,42199,1,158,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,2,3
顶点!!!!!!!!!!!!!!!,11,独家,9.7,0,94451,4294,39009,3875,1.61,1610001,日本,661,42188,3,310,Drive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,1,3
传颂之物 二人的白皇,14,独家,9.7,0,481553,8407,42092,5691,1.88,1882341,日本,979,42104,5,309,WHITE FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7,3,3
罗布奥特曼剧场版 决定了！羁绊的水晶,1,会员专享,9.7,1,15812,2152,11625,4665,0.93,929544,日本,1039,41950,7,377,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2019,3,8,1
钻石王牌 ～Second Season～,48,免费,9.7,1,100132,27522,44094,607992,15.28,15282123,日本,3025,4194,24,757,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,6,2
憨豆先生动画版 第三季,26,会员专享,9.7,1,14269,980,6227,618,1.72,1719808,英国,135,41934,0,49,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,5,6,2
憨豆先生动画版 第一季 中文配音,52,会员专享,9.7,1,85425,6568,35984,4447,8.33,8329453,英国,386,41931,0,122,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,25,1
米奇妙妙屋 第1季,26,会员专享,9.7,1,14552,1030,6133,1546,1.26,1255299,美国,220,41919,0,77,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5,5,2
灰色的迷宫,1,免费,9.7,1,309971,14938,13941,14807,3.49,3485882,日本,3381,4170,8,984,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,12,2
前进吧！登山少女,12,独家,9.7,1,309693,12173,25534,22343,3.14,3139417,日本,2362,4145,7,553,8bit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1,2,1
变态王子与不笑猫,12,免费,9.7,1,1590162,148449,250711,162813,11.56,11563304,日本,15703,413,66,5404,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,13,2
普通女高中生要做当地偶像 OVA,2,免费,9.7,1,34208,3585,3607,3285,0.36,362480,日本,571,4125,0,196,无,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,24,4
普通女高中生要做当地偶像,12,免费,9.7,1,228140,11064,19175,50723,2.53,2529546,日本,1762,4124,14,657,无,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,3,3
信长协奏曲,10,会员专享,9.7,1,122109,8085,13625,36961,1.87,1871755,日本,2249,4118,12,766,无,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,12,3
辉夜大小姐想让我告白？ 中配版,12,独家,9.7,1,110433,32549,171528,88539,9.97,9973708,日本,3255,40552,3,859,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,20,1
辉夜大小姐想让我告白 中配版,12,独家,9.7,1,195439,53607,403640,114089,13.09,13091713,日本,5277,40550,13,1598,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,30,4
与变成了异世界美少女的好友一起冒险,12,出品,9.7,1,1841546,281798,1057560,355689,54.47,54466126,日本,27438,40516,42,8166,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,1,11,1
猫和老鼠传奇 第二季,13,会员专享,9.7,0,33331,2574,13444,3321,1.96,1963758,美国,209,39901,0,48,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8,22,3
猫和老鼠传奇 第一季,13,会员专享,9.7,0,68041,6061,51952,7804,3.93,3927953,美国,472,39900,0,122,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2,27,1
Q版猫和老鼠 第二季,13,会员专享,9.7,0,31525,1241,8513,858,1.2,1204812,美国,139,39790,0,41,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,9,8,3
Q版猫和老鼠 第一季,13,会员专享,9.7,0,46145,2608,15308,2666,2.65,2653075,美国,309,39788,0,88,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,9,8,3
勇者王GaoGaiGar Final Grand Glorious Gathering,12,免费,9.7,1,17382,648,1338,7241,0.75,747943,日本,181,3958,2,44,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4,11,2
勇者王GaoGaiGar Final,8,免费,9.7,1,14399,2719,4608,36245,2.56,2559083,日本,191,3957,0,56,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,21,1
鲁邦三世：初次交锋,1,限时免费,9.7,1,25051,1523,8080,2454,0.43,426202,日本,278,3950,0,76,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,7,26,3
咒术回战 粤配版,24,会员专享,9.7,1,379865,79656,392797,152065,28.84,28842785,日本,8680,39190,12,2665,MAPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,3,4
测不准的阿波连同学,12,出品,9.7,1,3396201,793862,1861385,841752,78.92,78923174,日本,30673,39180,58,7345,FelixFilm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,2,2
LoveLive 爱与演唱会!超级明星!!,12,独家,9.7,1,1235604,253043,633498,347344,28.48,28476690,日本,34084,39001,110,10674,无,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,7,12,3
哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,1,免费,9.7,1,61958,5547,11071,27858,1.45,1450793,日本,887,3900,4,239,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3,5,1
歌剧少女！！,13,独家,9.7,1,416673,36780,127848,59040,5.24,5243530,日本,6722,38963,41,2090,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,4,3
漂流少年,12,会员专享,9.7,1,1071100,182107,414497,127403,18.1,18100402,日本,30378,38958,367,11069,MADHOUSE,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,16,3
蜡笔小新 超级美味B级美食大逃亡,1,会员专享,9.7,1,155681,13545,26787,68546,5.1,5104690,日本,1873,3895,1,362,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,4,20,2
异世界迷宫黑心企业,12,独家,9.7,1,3292141,511740,1423790,470881,86.73,86729713,日本,42281,38934,51,11822,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,7,9,3
瓦尼塔斯的手记,24,独家,9.7,1,2815163,284326,1103818,389885,58.19,58187528,日本,17587,38924,71,4405,BONES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,3,3
蜡笔小新 超时空！呼风唤雨的我的新娘,1,会员专享,9.7,1,121927,12601,21145,49022,3.3,3304791,日本,1600,3891,6,343,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,4,17,2
蜡笔小新 呼风唤雨！光荣烧肉之路,1,会员专享,9.7,1,121241,8509,17036,53273,2.89,2889254,日本,1133,3882,3,203,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,4,19,2
蜡笔小新 森林里的暴风雨,1,会员专享,9.7,1,91756,7930,14635,37123,2.61,2613004,日本,905,3879,1,144,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,22,2
死神少爷与黑女仆,12,出品,9.7,1,2437515,380706,1060614,430078,46.5,46501186,日本,20720,38722,36,5740,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,4,3
柯基和伙伴的日常,25,免费,9.7,1,170346,13329,48596,1864,2.72,2721297,韩国,398,38665,1,257,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,5,24,2
高斯奥特曼,65,会员专享,9.7,1,724973,28223,114140,72236,10.5,10497806,日本,3414,38403,19,1022,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2001,7,7,3
飞跃巅峰! 剧场版,1,免费,9.7,1,51491,2191,4039,3817,0.6,602390,日本,491,3827,3,100,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,10,1,4
水果篮子 最终季,13,会员专享,9.7,1,1270754,31441,58466,51436,4.33,4328760,日本,2271,38257,35,727,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3,13,1
忧国的莫里亚蒂 后半,13,会员专享,9.7,1,1545972,187391,449210,186425,18.97,18971305,日本,14693,38254,56,3918,Production I.G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3,28,1
灼热卡巴迪,12,会员专享,9.7,1,53519,3997,10213,5161,1,996319,日本,760,38244,3,329,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,4,30,2
向阳素描 沙英・寻 毕业篇,2,免费,9.7,1,13400,952,1103,1748,0.05,54906,日本,255,3823,2,101,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,27,4
关于我转生变成史莱姆这档事 转生史莱姆日记,12,会员专享,9.7,1,8312562,460599,1361682,460021,99.9,99898052,日本,21841,38221,20,4993,8bit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,4,6,2
极主夫道,10,独家,9.7,1,2955231,334657,1193833,214433,56.83,56831130,日本,24399,38220,19,5562,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4,8,2
高智能方程式：ZERO,8,免费,9.7,1,31319,2312,2562,32104,2.62,2619669,日本,458,3809,0,84,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,4,1,2
高智能方程式 DOUBLE ONE,6,免费,9.7,1,29880,2078,2361,20626,2.06,2059003,日本,419,3808,0,68,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1992,11,1,4
魔法少女奈叶 The MOVIE 2nd A’s,1,免费,9.7,1,59412,5201,2839,28756,1.27,1265881,日本,698,3795,5,166,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,7,14,3
工作细胞（中配版）,14,独家,9.7,1,398796,66636,290741,197275,28.83,28828035,日本,5250,37889,9,1464,david production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,15,1
JOESTAR RADIO,21,免费,9.7,1,173756,39347,150840,29420,12.21,12208177,日本,2632,37740,3,648,无,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,8,4
Candy☆Boy OVA,1,免费,9.7,1,28009,13394,10203,44158,2.35,2351109,日本,536,3771,1,175,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,11,22,4
我的女神 OAD,3,免费,9.7,1,23816,1115,1002,4548,0.36,360986,日本,225,3759,0,60,AIC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2,23,1
校园迷糊大王 一学期补习,2,免费,9.7,1,25800,1525,1629,3503,0.47,466449,日本,345,3752,0,81,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,12,22,4
苍穹之法芙娜 RIGHT OF LEFT,1,独家,9.7,1,15260,697,526,32520,0.62,623065,日本,307,3743,1,64,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,12,29,4
青山刚昌短篇集,2,会员专享,9.7,1,125899,10177,41272,19938,2.94,2941289,日本,827,36724,0,251,东京MOVIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,3,17,1
颠倒的帕特玛,1,免费,9.7,1,322658,21238,17956,54368,2.46,2457715,日本,4494,3668,36,1544,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,11,9,4
奇蛋物语 / WONDER EGG PRIORITY,12,独家,9.7,1,2613370,664885,1183440,485889,48.43,48434549,日本,66184,36209,318,23512,CloverWorks,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,12,1
Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),11,会员专享,9.7,1,3726628,368999,986749,374505,68.15,68148597,日本,24997,36175,40,5588,TMS Entertainment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1,14,1
工作细胞 第二季,8,独家,9.7,1,8357943,367027,1182628,578349,74.09,74087546,日本,17683,36174,31,3460,david production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,10,1
记录的地平线 圆桌崩坏,12,独家,9.7,1,1646848,141698,293542,113173,16.11,16110232,日本,11009,36101,41,2807,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,1,13,1
Little Busters! EX,8,免费,9.7,1,324252,19430,25826,73575,3.02,3015167,日本,2615,3571,17,702,无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,29,1
圣诞之吻SS OVA,2,免费,9.7,1,155466,1726,473,21983,1.28,1284899,日本,867,3567,1,181,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6,11,2
丹特丽安的书架 OVA 荆姬,1,免费,9.7,1,67081,5553,6831,16556,0.82,818390,日本,1134,3521,0,276,GAINAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,11,3
Anne Happy,12,免费,9.7,1,770697,57441,70131,325586,11.23,11225307,日本,4375,3498,19,1477,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,7,2
TARI TARI OVA,13,免费,9.7,1,70053,4093,3837,4039,0.74,743534,日本,841,3492,2,184,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,1,3
HELLO!! 黄金拼图,12,免费,9.7,1,192757,16778,15164,244950,2.81,2814348,日本,2387,3491,11,650,Studio五组,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,5,2
春日望和安斋由香里的Do YU~NO~ the Radio,23,免费,9.7,1,21495,9102,30144,4315,3.6,3601805,日本,673,34676,1,216,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,25,3
宇宙巡警露露子,13,出品,9.7,1,422219,26761,58223,112355,9.37,9368293,日本,4211,3459,16,1477,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,1,2
甘城光辉游乐园 SP 激动人心小剧场,7,免费,9.7,1,263819,6411,1338,51037,3.49,3494871,日本,2043,3455,5,395,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12,26,4
命运石之门 聪明睿智的认知计算,4,免费,9.7,1,430748,14249,19925,23605,6.53,6527037,日本,2793,3448,1,617,WHITE FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,10,15,4
"赤发白雪姬 OVA 不值一提的宝物,这一页",1,会员专享,9.7,1,177907,3745,11021,2277,0.47,469558,日本,1097,3447,0,246,BONES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,5,1
夏目友人帐 OVA,2,会员专享,9.7,1,630159,28159,28834,62651,5.79,5786034,日本,4036,3446,5,1016,Brain's Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,15,4
魔女之旅,12,会员专享,9.7,1,3721986,978949,1831576,1201276,86.3,86297173,日本,90426,34412,497,31180,C2C,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,10,2,4
我们仍未知道那天所看见的花的名字。 剧场版,1,会员专享,9.7,1,913382,129316,75009,192751,9.07,9069551,日本,9474,3441,31,2285,A1 Pictures,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,31,3
