title,episodes,mark,score,is_finish,follows,Follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season,其他
超时空要塞 ZERO,5,免费,9.6,1,4.91 ,49121,1206,2041,9688,0.87,867615,日本,311,3566,0,80,SATELIGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,12,21,4,0
超时空要塞F 恋离飞翼 后篇,1,免费,9.6,1,3.31 ,33106,1133,350,56781,0.58,583389,日本,489,3565,3,91,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2,26,1,1
超时空要塞F 虚空歌姬 前篇,1,免费,9.6,1,3.81 ,38130,624,170,4806,0.36,359290,日本,438,3564,0,82,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11,21,4,1
Macross Plus 剧场版,1,免费,9.6,1,1.53 ,15260,748,944,2750,0.22,215550,日本,216,3562,0,49,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,10,7,4,1
幻想嘉年华 Special Season,1,免费,9.6,1,29.23 ,292326,12177,19178,63640,5.71,5709162,日本,1881,3553,3,319,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,16,1,0
未确认进行式 OVA,1,免费,9.6,1,11.51 ,115141,5754,10216,11243,1.93,1929435,日本,783,3507,0,144,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,3,19,1,0
三者三叶,12,独家,9.6,1,40.50 ,404979,25912,27399,165979,5.99,5992789,日本,2016,3452,7,598,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,11,2,0
满溢的水果挞,12,独家,9.6,1,44.17 ,441667,44285,136604,57896,4.47,4474855,日本,4368,34421,16,1380,ZEXCS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,10,12,4,1
异国迷宫的十字路口,12,免费,9.6,1,24.67 ,246746,6057,4173,57013,1.64,1638996,日本,1323,3433,12,477,SATELIGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,7,3,3,0
海獭波乐 5th,50,独家,9.6,1,1.37 ,13726,4547,109296,3021,0.96,959614,日本,376,33942,0,110,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,7,4,3,0
宝石幻想 光芒重现,13,独家,9.6,1,54.20 ,542003,45946,123365,93101,6.88,6883919,日本,5415,33807,27,1746,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,7,4,3,1
薄樱鬼 御伽草子,12,出品,9.6,1,12.55 ,125487,5606,3383,32379,3.22,3218785,日本,354,3377,1,102,无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,5,2,1
魍魉之匣,14,免费,9.6,1,21.04 ,210373,12971,8696,37518,2.15,2149541,日本,1027,3374,18,298,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,7,4,1
电影版 境界的彼方过去篇,1,独家,9.6,1,76.42 ,764221,42391,30782,89549,8.26,8256842,日本,3491,3366,5,625,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3,14,1,1
怪谈餐厅,23,免费,9.6,1,6.72 ,67222,2402,3663,28916,1.11,1111717,日本,444,3363,2,154,东映动画,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10,13,4,0
道子与哈金,22,独家,9.6,1,21.33 ,213279,4761,13839,19501,1.43,1431660,日本,1215,3360,10,381,Manglobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,15,4,0
佝偻猫 第二季,50,免费,9.6,1,2.49 ,24932,2800,1289,16068,0.97,968289,日本,180,3351,0,76,龙之子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,7,3,3,1
夏娃的时间,6,免费,9.6,1,8.04 ,80351,2330,1683,7020,0.54,543680,日本,792,3339,12,279,STUDIO RONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,8,1,3,1
江户川柯南失踪事件～史上最糟糕的两天～,1,免费,9.6,1,52.43 ,524265,19675,39103,67526,7,7001676,日本,2479,33381,9,609,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12,26,4,1
湘南暴走族,12,免费,9.6,1,2.00 ,20036,850,901,8099,0.44,436438,日本,178,3310,0,59,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,9,10,3,0
阿尔蒂,12,会员专享,9.6,1,50.33 ,503295,36138,60898,67249,6.56,6555880,日本,6866,33052,45,2212,Seven Arcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4,4,2,0
爱书的下克上：为了成为图书管理员不择手段！ 第二部,12,会员专享,9.6,1,52.37 ,523681,56727,48367,104626,7.13,7132649,日本,8369,33050,19,2252,亚细亚堂,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,4,5,2,1
水果篮子 第二季,25,会员专享,9.6,1,112.59 ,1125933,73814,140380,150946,12.6,12596948,日本,5468,33046,36,1395,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4,7,2,1
甜梦猫,48,会员专享,9.6,1,28.60 ,285967,11395,49946,31261,2.33,2328261,日本,1496,33045,9,537,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,4,5,2,1
宝可梦 就决定是你了！,1,会员专享,9.6,1,8.18 ,81781,6813,19328,24865,1.82,1818851,日本,984,32934,2,239,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,15,3,1
快要坏掉的八音盒,3,免费,9.6,1,32.66 ,326557,18341,12045,45350,2.85,2851241,日本,1307,3292,5,383,ElectromagneticWave,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12,29,4,1
银河英雄传说 我的征途是星辰大海,1,免费,9.6,1,3.64 ,36400,2239,3038,11288,1.41,1407359,日本,374,3284,4,85,无,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1988,2,6,1,1
兽械争霸,26,免费,9.6,1,2.50 ,24963,987,1649,7101,0.76,757527,美国,170,3276,0,44,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1999,9,18,3,1
他和她的故事,26,免费,9.6,1,23.35 ,233450,8660,9622,90093,4.22,4219312,日本,1477,3275,5,545,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,10,2,4,1
One Off,4,免费,9.6,1,7.46 ,74569,1585,1519,4230,0.35,351443,日本,369,3268,5,136,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,1,4,1
湾岸MIDNIGHT,26,免费,9.6,1,6.15 ,61459,4004,5452,37628,2.26,2264698,日本,575,3262,6,143,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6,15,2,0
蛋黄酱萝莉,12,免费,9.6,1,4.64 ,46375,1380,1390,15720,0.45,446391,日本,268,3233,0,106,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,7,6,3,0
佛兰德斯的狗,1,免费,9.6,1,4.02 ,40233,571,123,0,0.13,132648,日本,320,2983,5,142,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3,15,1,0
拽妹黛薇儿 第四季,13,免费,9.6,1,2.32 ,23174,1050,1211,10307,0.7,697863,美国,144,2956,1,38,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,25,1,1
.HACK//Quantum,3,免费,9.6,1,2.74 ,27418,390,806,1621,0.2,199997,日本,131,2933,1,51,KINEMA CITRUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,1,28,1,1
思维覆写,13,出品,9.6,1,70.13 ,701328,49728,55957,141803,12.5,12496507,日本,14162,29317,73,5257,GENO Studio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,5,1,0
彩虹小马 小马国女孩3：友谊大赛,1,免费,9.6,1,10.83 ,108288,5881,24921,36196,4.27,4266239,美国,840,2900,2,225,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,3,1
厨病激发男孩,12,会员专享,9.6,1,40.05 ,400510,27832,43091,86368,5.93,5932471,日本,5883,28624,9,1988,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10,4,4,1
香蕉喵 不可思议的伙伴们,13,会员专享,9.6,1,7.78 ,77822,3789,18563,2745,1.03,1026819,日本,637,28589,0,205,TMS Entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,10,1,4,1
超级小白,48,免费,9.6,1,27.47 ,274715,36025,114115,35795,9.88,9880180,日本,5265,28577,5,1293,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10,14,4,0
Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,1,独家,9.6,1,159.01 ,1590143,29990,30134,69343,5.58,5580385,日本,6967,28400,9,2052,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,8,24,3,1
电器街的漫画店,12,独家,9.6,1,58.81 ,588093,31903,54515,293185,13.76,13759863,日本,2826,282,7,886,LIDENFILM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,2,4,0
高校星歌剧 第三季,12,独家,9.6,1,10.78 ,107784,11971,24764,35082,3.2,3204020,日本,1327,28048,12,518,C-Station,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,7,1,3,1
机动战士高达 THE ORIGIN III：破晓起义,1,免费,9.6,1,10.23 ,102310,4201,7441,20371,1.15,1149832,日本,879,27808,0,131,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,6,10,2,1
第一神拳 间柴vs木村 死刑执行,1,免费,9.6,1,1.79 ,17876,765,1997,1041,0.27,270368,日本,128,27805,0,39,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9,5,3,1
双面骑士,24,免费,9.6,1,13.22 ,132231,2896,5822,22272,1.65,1648012,日本,539,2776,9,197,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,8,19,3,1
目隐都市的演绎者,12,免费,9.6,1,83.81 ,838104,50424,84884,161088,8.88,8880892,日本,9095,27503,45,3004,SHAFT,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,12,2,1
一个人的〇〇小日子,12,独家,9.6,1,109.97 ,1099650,93878,116663,264088,17.91,17908942,日本,8198,26818,25,2517,C2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,4,6,2,0
剧场版 王室教师海涅,1,会员专享,9.6,1,17.35 ,173494,14100,16582,27132,1.09,1085860,日本,1382,26619,5,357,tear studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,16,1,0
不愉快的怪物庵 续,13,免费,9.6,1,64.67 ,646718,54156,85830,142922,16.77,16769554,日本,4756,26300,10,1462,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,1,5,1,1
茄子·安达卢西亚之夏,1,免费,9.6,1,3.14 ,31408,1912,3703,1883,0.36,362679,日本,279,2622,1,94,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,7,26,3,1
科学小飞侠Crowds insight,12,会员专享,9.6,1,8.32 ,83244,3082,3858,10858,0.72,721959,日本,1212,2612,29,395,龙之子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,7,5,3,0
森林大帝 1989,52,免费,9.6,1,0.97 ,9720,12206,2458,2220,0.28,279779,日本,126,26009,0,44,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,10,12,4,1
闪电十一人GO2 时空之石,51,免费,9.6,1,1.01 ,10071,1013,4264,19788,1.15,1151639,日本,113,26008,0,34,OLM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,4,18,2,1
若叶女孩,13,免费,9.6,1,31.50 ,314973,14377,25137,87874,5.51,5514674,日本,1458,2590,2,459,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,7,3,3,0
只要贝尔哲布布大小姐喜欢就好,12,会员专享,9.6,1,133.72 ,1337181,107565,127526,216703,16.89,16888025,日本,9304,25697,15,3397,LIDENFILM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,10,11,4,1
书店里的骷髅店员本田,12,会员专享,9.6,1,73.92 ,739211,43643,67588,56072,9.77,9772275,日本,4989,25663,10,1686,DLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,10,8,4,1
哆啦A梦 大雄的太阳王传说,1,免费,9.6,1,5.07 ,50657,3283,7361,23031,1.55,1545328,日本,400,2566,0,89,新锐动画,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2000,3,11,1,1
彩虹小马 小马国女孩4：无尽之森传奇,1,免费,9.6,1,7.61 ,76096,5247,21141,38738,3.67,3666004,美国,578,25656,0,148,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,10,1,4,1
哆啦A梦 大雄的南海大冒险,1,免费,9.6,1,4.86 ,48569,2680,5831,22914,1.57,1571215,日本,308,2565,0,67,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1998,3,7,1,1
哆啦A梦 大雄与银河超特急,1,免费,9.6,1,4.86 ,48564,3466,6542,25091,1.42,1422614,日本,449,2564,0,96,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1996,3,2,1,1
哆啦A梦 大雄的创世日记,1,免费,9.6,1,5.87 ,58749,3815,9765,24863,1.75,1747891,日本,399,2563,1,66,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1995,3,4,1,1
哆啦A梦 大雄和白金迷宫,1,免费,9.6,1,4.46 ,44585,2532,5142,22628,1.18,1182737,日本,339,2561,1,55,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1993,3,6,1,1
哆啦A梦 大雄与云之王国,1,免费,9.6,1,4.82 ,48222,3072,6024,23525,1.24,1243456,日本,435,2560,10,84,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1992,3,7,1,1
哆啦A梦 大雄的天方夜谭,1,免费,9.6,1,5.17 ,51709,2585,5572,18546,1.18,1184762,日本,362,2559,2,64,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1991,3,9,1,1
哆啦A梦 大雄与动物行星,1,免费,9.6,1,4.48 ,44815,2197,4398,17780,1.45,1452898,日本,295,2558,2,54,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1990,3,10,1,1
哆啦A梦 大雄与铁人兵团,1,免费,9.6,1,4.93 ,49252,2496,5382,18463,1.3,1295836,日本,392,2554,3,76,LIDENFILM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1986,3,15,1,1
哆啦A梦 大雄的宇宙小战争,1,免费,9.6,1,5.48 ,54787,3013,6489,25748,1.48,1476211,日本,593,2553,1,261,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1985,3,16,1,1
哆啦A梦 大雄的海底鬼岩城,1,免费,9.6,1,6.43 ,64302,3915,7824,28403,1.84,1842213,日本,504,2552,3,96,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1983,3,12,1,1
高达创战者 ​GM的逆袭,1,独家,9.6,1,7.43 ,74307,3235,7357,9714,1.93,1927732,日本,597,25345,2,134,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,25,3,1
城市猎人 剧场版,5,免费,9.6,1,5.39 ,53902,2822,8659,9481,1.16,1162461,日本,301,2496,1,71,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,4,7,2,0
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,1,独家,9.6,1,103.52 ,1035181,53684,44156,109066,6.44,6443023,日本,7135,24856,33,1805,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1,31,1,1
圣战士丹拜因,49,免费,9.6,1,1.49 ,14906,539,986,7759,0.4,395512,日本,160,2433,2,48,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1983,2,5,1,0
小马宝莉 友谊的魔力 第八季,26,免费,9.6,1,16.34 ,163424,13761,50782,233889,12.73,12733880,美国,1801,24266,15,582,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,12,4,4,1
魔神坛斗士,39,免费,9.6,1,8.16 ,81566,3480,9089,36090,2.72,2723264,日本,469,2398,1,121,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1988,4,30,2,1
天空战记,38,免费,9.6,1,4.58 ,45791,1440,2833,27092,1.58,1578965,日本,337,2392,0,95,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,4,6,2,0
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,1,免费,9.6,1,16.74 ,167441,11311,17834,35762,4.26,4261665,日本,1963,23910,6,567,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,9,13,3,1
五星物语,1,会员专享,9.6,1,3.65 ,36515,1383,2171,2517,0.29,286107,日本,406,2390,2,113,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,3,11,1,1
